depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count,alpha_t,weak_contrib_ratio,collapse_proxy,avg_tau_mem,avg_delta_norm,memory_hit_rate
50,0.316852510,-0.003670733,0.000000000,0.000000000,0.000000000,0,1.000000000,66,0.020444091,0.517207801,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,66,"ConstraintPropagation:6|Cost:2|Performance:4|Refactor:24|Reliability:14|Structural:16",1.534146547,6,66,0.001124585,0.009056226,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.889707148,0.967225194,0.362468570,0.000000000,0.041507144,0.017906416,0.135327145,0.000000000,0.000010291,"false",global_robust,66,1,0.014999053,0.001124585,0.049818318,0.009056226,19305,8580,0,3,0.250000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
