depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count,alpha_t,weak_contrib_ratio,collapse_proxy,avg_tau_mem,avg_delta_norm,memory_hit_rate
50,0.325561494,-0.003497550,0.000000000,0.000000000,0.000000000,0,1.000000000,71,0.034068953,0.432061255,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,71,"ConstraintPropagation:6|Cost:2|Performance:5|Refactor:30|Reliability:13|Structural:15",1.499510050,6,71,0.368594229,0.464985579,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.463538915,0.514215648,0.204391763,0.000000000,0.041169904,0.031980589,0.135507688,0.000000000,0.395093322,"false",global_robust,71,1,0.020776536,0.368594229,0.029032227,0.464985579,22365,9940,0,3,0.250000000,0.000000000,0.000000000,0.675198853,0.662575483,0.116142169
