depth,candidate_id,objective_0,objective_1,objective_2,objective_3_shape
2,39,0.5164047700356325,0.6006294603435258,0.20432114357977538,0
2,40,0.47967662341026507,0.5437702462964926,0.27676728260638855,0
2,41,0.4880257586156265,0.5944755041088243,0.24752914499263748,0
2,42,0.5065032984697957,0.5354186544939001,0.2014974573094928,0
2,43,0.5062477784621203,0.5351485473117373,0.20139580618107203,0
2,44,0.5059520488700859,0.5348359350528646,0.20127815885078587,0
2,45,0.5057856638922358,0.534660051457955,0.20121196747538403,0
2,46,0.5178237603500424,0.5880710952596953,0.1744496552985007,0
2,47,0.5044101359476297,0.5332059971140943,0.2006647540927,0
2,48,0.4923833347451435,0.5455663750856911,0.22138741844468965,0
2,49,0.49202952231506947,0.545174346860293,0.22122833584586798,0
2,50,0.5014976364205121,0.5301272282635567,0.19950610171886102,0
2,51,0.49065050862307524,0.543646383893138,0.2206082980425404,0
2,52,0.4903734740871503,0.5433394264539381,0.2204837366360091,0
2,53,0.5001188620560064,0.5286697421675637,0.19895759684339281,0
2,54,0.4892266644907954,0.5420687482846196,0.21996810339241843,0
2,55,0.48777873656264337,0.5404644275543982,0.21931708008702275,0
2,56,0.4976122569789102,0.5260200395461176,0.19796041765218153,0
2,57,0.4870790803009091,0.5396892004019236,0.2190024977633456,0
2,58,0.49605326838156627,0.5523428630543947,0.18872798575449987,0
2,59,0.4808534193310464,0.5327910967331664,0.21620329049337747,0
2,60,0.49402225295722446,0.5500813783593161,0.1879552674306736,0
2,61,0.486690972379964,0.5144752785880379,0.19361570541854103,0
2,62,0.48667256159652483,0.5144558167663145,0.19360838122921933,0
2,63,0.48651870271407205,0.5142931743589032,0.19354717299288132,0
2,64,0.4757756886750021,0.5271649130015146,0.21392022036859154,0
2,65,0.4859234779235736,0.5136639692630769,0.19331038029641645,0
2,66,0.4856374928216657,0.5133616577896245,0.19319660952525478,0
2,67,0.4751695078928189,0.5264932577511323,0.21364766687417286,0
2,68,0.4852601862973323,0.5129628115191252,0.19304650920900976,0
2,69,0.485253902994372,0.5129561695137779,0.19304400958151705,0
2,70,0.4884774430095135,0.5439073716611981,0.1858456939644263,0
2,71,0.48462335159405895,0.5122896210759597,0.1927931632311579,0
2,72,0.474249240435762,0.5254735908671673,0.21323389243824087,0
2,73,0.4741512200506486,0.5253649831576506,0.21318982010986595,0
2,74,0.47364390842327975,0.5248028760633363,0.21296172057114315,0
2,75,0.4735805805868949,0.5247327080952096,0.21293324684909853,0
2,76,0.49773538149998237,0.5508925382402917,0.16443487267587287,0
2,77,0.472855010680527,0.5239287683276436,0.2126070131260277,0
2,78,0.4727016165076192,0.5237588058269511,0.21253804340762306,0
2,79,0.47255615640045184,0.5235976343619828,0.2124726410364621,0
2,80,0.4724554989738321,0.5234861047802701,0.21242738303064806,0
2,81,0.47211713578166536,0.5231111944874424,0.2122752467816638,0
2,82,0.472037024188494,0.5230224299245405,0.21223922667791906,0
2,83,0.4716198656505415,0.5225602134859915,0.21205166214174873,0
2,84,0.48758204070487166,0.5471148145034965,0.17986940625598483,0
2,85,0.423490366103795,0.5449072144561993,0.3062569889800332,0
2,86,0.47045690196329804,0.5212716363989254,0.21152876562942666,0
2,87,0.42236900083576223,0.5434643480452976,0.3054460473907496,0
2,88,0.49188691520008454,0.5444194672782596,0.16250273795706974,0
2,89,0.4571796728617708,0.5569011710852472,0.23188385353367758,0
2,90,0.4675375221250123,0.5180369300969825,0.21021614206918354,0
2,91,0.46713555752859526,0.5175915487196994,0.21003540909544674,0
2,92,0.4670759202819666,0.5175254699672979,0.210008594751535,0
2,93,0.4669198766555557,0.5173525718417749,0.2099384337749582,0
2,94,0.48261126767442264,0.5415371202131951,0.17803568409442289,0
2,95,0.49011301293659715,0.542456115752841,0.16191670087054208,0
2,96,0.484161452041264,0.549842199577637,0.1631091596884719,0
2,97,0.4836576668921789,0.5492700715543928,0.1629394395011576,0
2,98,0.4711631345738518,0.548008995411351,0.18642080022250446,0
2,99,0.4741061210509225,0.52790526539067,0.18037799358070863,0
2,100,0.4833546414712532,0.5349759635488848,0.15968396437499494,0
2,101,0.4694073007320705,0.5459667882242074,0.1857260855349076,0
2,102,0.47185750268280446,0.5254014852796846,0.17952248623422934,0
2,103,0.44790137397529833,0.5455990598535482,0.22717785318470105,0
2,104,0.47833470550935203,0.5432250037724353,0.16114618695173102,0
2,105,0.468615925684502,0.521792070657954,0.17828919872953508,0
2,106,0.4606867583316314,0.5420516684692545,0.1855920631983097,0
2,107,0.4605810272360136,0.5419272635113254,0.18554946841600906,0
2,108,0.44088044764921497,0.5370467065334099,0.22361680367067224,0
2,109,0.45883580224488046,0.5398738028871828,0.1848463878498937,0
2,110,0.4379093743826393,0.5334275732259754,0.22210986021040874,0
2,111,0.43778849185633,0.5332803234148804,0.22204854797872087,0
2,112,0.4609874162386031,0.5172730405722459,0.17005862793971777,0
2,113,0.4674237397529051,0.5173436729577894,0.15442093527753764,0
2,114,0.46439450976369107,0.5139909271822276,0.15342018052692855,0
2,115,0.461644824233196,0.5242709937146723,0.15552353256903112,0
2,116,0.45525929580153285,0.5108455282999504,0.1679455197118406,0
2,117,0.4626379117355091,0.5120467279503048,0.15283986017229287,0
2,118,0.46111539872450896,0.5236697469921552,0.15534517440054102,0
2,119,0.4609404016421059,0.5234710100206295,0.15528621963051883,0
2,120,0.44940984316297006,0.5227077812496153,0.17781387473382476,0
2,121,0.4606913853061106,0.5231882124345408,0.15520232851291405,0
2,122,0.4491350672239591,0.5223881898485674,0.1777051566557887,0
2,123,0.45996854008524796,0.5223673069194124,0.1549588091743491,0
2,124,0.44724042949745846,0.5201845401124581,0.1769555227069751,0
2,125,0.4461709167792929,0.5189405917912644,0.1765323584096476,0
2,126,0.4582437424693783,0.507183270076,0.15138817582223732,0
2,127,0.4542654304897502,0.5158905204854656,0.15303748848718787,0
3,0,0.4643657600474426,0.5300874956415629,0.36123394334288705,0
3,1,0.4585344036070712,0.5234308267016438,0.3566976832151419,0
3,2,0.4536024894773214,0.5178008982385909,0.35286110665718035,0
3,3,0.4497868436574216,0.5134452236584511,0.3498928843968195,0
3,4,0.44832799277543955,0.5117799014553986,0.3487580322992105,0
3,5,0.4478429712082408,0.5112262347340145,0.34838073003362646,0
3,6,0.4454738537504457,0.5085218158294962,0.34653777408133063,0
3,7,0.44492315923057635,0.5078931814554388,0.34610938428581817,0
3,8,0.44436681715110066,0.5072581002220612,0.3456766012072465,0
3,9,0.46176293415857567,0.5234629585508094,0.26643131280157095,0
3,10,0.4604210789995056,0.5219418068524959,0.2656570795204349,0
3,11,0.36486516071130287,0.5187319442440672,0.4502925723257286,0
3,12,0.45726826736004056,0.5183677215666012,0.26383794748973305,0
3,13,0.45620153011928727,0.5171584486026319,0.2632224537321275,0
3,14,0.4550387587743562,0.5158403096111497,0.2625515495234938,0
3,15,0.4546774289163878,0.5154306994357258,0.26234306681236336,0
3,16,0.45363459197720607,0.5142485202933813,0.2617413632233768,0
3,17,0.4532876339251429,0.5138552022615712,0.26154117286061696,0
3,18,0.4525313596784989,0.5129978758602103,0.26110481228365,0
3,19,0.36036840340860543,0.512338865623257,0.4447429703604199,0
3,20,0.4518165077031567,0.5121875065077626,0.2606923518279483,0
3,21,0.4512065215830812,0.5114960150183655,0.26034039763080474,0
3,22,0.4510239339254814,0.511289030290117,0.2602350468853961,0
3,23,0.45049408371628846,0.5106883823437887,0.25992933008488955,0
3,24,0.4504527968555044,0.51064157879873,0.2599055080937629,0
3,25,0.47350105330923664,0.5246445909605895,0.2128974894676961,0
3,26,0.44993825429510453,0.5100582838847325,0.25960862361101544,0
3,27,0.44975031111046476,0.5098452280324903,0.25950018279493536,0
3,28,0.44922982172498543,0.5092551916881619,0.259199867070103,0
3,29,0.4492219126135224,0.5092462257738806,0.25919530361384807,0
3,30,0.4487969348811609,0.5087644631969308,0.25895009689245796,0
3,31,0.4486737850837791,0.5086248583206756,0.2588790410329237,0
3,32,0.47018932208254216,0.5209751548259547,0.21140845526380686,0
3,33,0.4800675155149321,0.5074737005657671,0.1909807576878253,0
3,34,0.47985698669644206,0.5072511530383006,0.19089700498227674,0
3,35,0.4793807931765033,0.5067477744927025,0.19070756537991915,0
3,36,0.4793259428934568,0.5066897929063316,0.19068574480619346,0
3,37,0.47899474954416904,0.5063396923285295,0.1905539892619336,0
3,38,0.4789469883695159,0.5062892045549116,0.19053498888171927,0
3,39,0.4786416009811696,0.5059663831536261,0.1904134994808959,0
3,40,0.4777225759966706,0.5049948926971308,0.19004789238980707,0
3,41,0.4672902801755051,0.5177629831848036,0.2101049761277916,0
3,42,0.4773401620088664,0.5045906473873207,0.18989576021926657,0
3,43,0.4672185974726011,0.5176835579288699,0.21007274585632787,0
3,44,0.477267428510217,0.5045137616649549,0.18986682533358396,0
3,45,0.4671530551107138,0.5176109362411194,0.21004327643022616,0
3,46,0.4771995773319242,0.504442036985773,0.1898398327356231,0
3,47,0.47714784408546024,0.5043873503819581,0.18981925218332987,0
3,48,0.4771452989029801,0.5043846598996196,0.18981823965725217,0
3,49,0.4771394444774009,0.5043784712554866,0.18981591064602604,0
3,50,0.4669754286798118,0.5174141241209919,0.20996341130439833,0
3,51,0.47685215610948756,0.5040747821149328,0.18970162140877128,0
3,52,0.47670531859543913,0.5039195619131325,0.18964320641758012,0
3,53,0.4765449099603409,0.503749995839559,0.18957939255456988,0
3,54,0.4763264279095539,0.503519041044167,0.18949247588920098,0
3,55,0.4662157834228971,0.5165724284746913,0.20962185648218012,0
3,56,0.47597619839412725,0.5031488175599759,0.18935314736548473,0
3,57,0.4658994133196241,0.5162218867762858,0.20947960885620603,0
3,58,0.47583229230293983,0.5029966961306589,0.1892958985547599,0
3,59,0.47573398668623085,0.502892778424325,0.18925679055316158,0
3,60,0.4753182032036368,0.5024532586157002,0.18909138330944356,0
3,61,0.4750516720809012,0.5021715117138598,0.18898535173237915,0
3,62,0.47502992190288856,0.5021485198575742,0.18897669906303066,0
3,63,0.4748251939246447,0.501932104329818,0.18889525405135774,0
3,64,0.47454296740640245,0.5016337660107661,0.1887829785222883,0
3,65,0.47429875036410907,0.5013756070598091,0.1886858239465877,0
3,66,0.4628925878292405,0.5128902896901395,0.20812766762250393,0
3,67,0.4624084720963171,0.5123538839125767,0.2079099975171665,0
3,68,0.4619219977355,0.5118148647482899,0.20769126691586262,0
3,69,0.4615068621152465,0.5113548897257236,0.20750461193226138,0
3,70,0.4611708244927256,0.5109825561907024,0.20735352131545834,0
3,71,0.46096779949572403,0.5107576021683994,0.20726223638196403,0
3,72,0.46088326174600547,0.510663933373342,0.207224226171523,0
3,73,0.4607255726493385,0.5104892120479267,0.20715332535184752,0
3,74,0.45982445174235526,0.5094907597607645,0.20674815966644344,0
3,75,0.45962324148382405,0.5092678164894742,0.20665769068311793,0
3,76,0.459282744818506,0.5088905422839561,0.20650459517316774,0
3,77,0.4588965234681553,0.5084626046036514,0.20633094074242503,0
3,78,0.4585583286187824,0.5080878808365675,0.20617888018441952,0
3,79,0.4584702343325972,0.5079902713583656,0.20613927086943662,0
3,80,0.4582373781220703,0.5077322640097637,0.20603457310312404,0
3,81,0.4576080578445052,0.5070349699334383,0.20575161553369867,0
3,82,0.4668318524964474,0.5119215343455197,0.17636618302169454,0
3,83,0.4667409490987696,0.5118218509015396,0.17633184028097026,0
3,84,0.4734960583202955,0.5240645031678344,0.15642702318607066,0
3,85,0.47342681345098986,0.5239878630831032,0.1564041470320118,0
3,86,0.4649713919256829,0.5217434515739965,0.17152831976909147,0
3,87,0.4724746432482235,0.5229340029812596,0.156089582321772,0
3,88,0.46265115684611896,0.5073370396918176,0.17478674209391545,0
3,89,0.46436539302380303,0.5210634614408242,0.1713047662876808,0
3,90,0.46180016827448916,0.5064038570630626,0.17446524388129173,0
3,91,0.47117144563586655,0.5214916264350384,0.15565905007225897,0
3,92,0.4709407162809172,0.5212362556401966,0.15558282492630018,0
3,93,0.46115682799907737,0.5056983787647548,0.17422219390911922,0
3,94,0.45986529790892033,0.5042821042284931,0.17373426183884474,0
3,95,0.46894340750055297,0.5190256382226672,0.15492298191091347,0
3,96,0.40129599426665524,0.5163496029911565,0.29020660853411834,0
3,97,0.4681502393762073,0.5181477613075175,0.15466094608950115,0
3,98,0.4002976918960178,0.5150650822381254,0.28948466276487717,0
3,99,0.4600080306704254,0.516174074021537,0.169697331817348,0
3,100,0.47270147567407306,0.5174310431335718,0.1422752474376298,0
3,101,0.45902814523067453,0.5150745465659545,0.16933585129195358,0
3,102,0.46599491124468206,0.5157622483838864,0.15394889884501145,0
3,103,0.4716007457408853,0.5162261561872692,0.1419439461160442,0
3,104,0.4714595299447778,0.5160715777895972,0.14190144252050402,0
3,105,0.46915425115676573,0.513548161068095,0.14120759211627282,0
3,106,0.4445880684068374,0.5133611398165264,0.18705348754114767,0
3,107,0.46730298859025954,0.511521722035859,0.14065039301012217,0
3,108,0.46702037719963385,0.5112123684286075,0.1405653317027238,0
3,109,0.4669673328994599,0.5111543047901724,0.1405493662545059,0
3,110,0.45175724086317126,0.5128204362695188,0.16973965420938536,0
3,111,0.44321129757273275,0.5117713970976208,0.1864742327109696,0
3,112,0.45147297758140625,0.5124977496427552,0.1696328473963744,0
3,113,0.45134561520221256,0.5123531719250021,0.1695849932741863,0
3,114,0.46595507403011704,0.510046260517752,0.1402446932451794,0
3,115,0.449135474173765,0.5098442901984801,0.16875457255263712,0
3,116,0.4634379971812674,0.5072910042586292,0.13948709516284016,0
3,117,0.463305247394263,0.5071456929695803,0.13944713969461062,0
3,118,0.46275774416599513,0.5065463820278964,0.13928235036924702,0
3,119,0.39065271914225036,0.5026548465930641,0.28250967454604403,0
3,120,0.4616417294873233,0.5053247640109142,0.13894644859461086,0
3,121,0.38988175477453596,0.5016628428081344,0.28195213358463,0
3,122,0.4229915437851758,0.515255817518257,0.2145434607166405,0
3,123,0.42140451688610453,0.5133226232161039,0.21373851260791407,0
3,124,0.4196928536186821,0.5112376064607345,0.21287034829973853,0
3,125,0.41927382085026527,0.5107271729193792,0.2126578127500078,0
3,126,0.41715378249813834,0.5081447049945595,0.21158251852344448,0
3,127,0.43359380549798116,0.510173651526846,0.17467740823244676,0
3,128,0.432563106474261,0.5089609139879586,0.17426218128075088,0
3,129,0.4314079020652021,0.5076016813509687,0.17379679614472163,0
4,0,0.44539569382195426,0.5000303049311206,0.3719676468002914,0
4,1,0.44087845971408646,0.4949589627970735,0.3681951250528735,0
4,2,0.48945900657739216,0.5147890339519647,0.26517068387575526,0
4,3,0.44766723030405653,0.5110256212008992,0.34824401973909774,0
4,4,0.43703101057462784,0.49063956502763856,0.3649819673541367,0
4,5,0.4348130255641269,0.48814951014718705,0.3631296399148774,0
4,6,0.48489418465271544,0.5099879776077385,0.2626976331498082,0
4,7,0.43448271440251685,0.4877786812569373,0.3628537839351268,0
4,8,0.44311183322776765,0.5058254982900797,0.3447003388932224,0
4,9,0.43388516420653894,0.4871078323671725,0.3623547460159775,0
4,10,0.44167932261368836,0.5041902442958583,0.3435859771066179,0
4,11,0.441002850521384,0.5034180310361115,0.34305974390320615,0
4,12,0.44078186301346844,0.5031657671426085,0.3428878359035601,0
4,13,0.4318526013709941,0.4848259445345177,0.36065727200489384,0
4,14,0.43183512711061733,0.4848063267881725,0.3606426785555137,0
4,15,0.4810440196948937,0.5059385624931769,0.26061175698616534,0
4,16,0.43116785025649834,0.4840571981965252,0.36008540913276493,0
4,17,0.43065825990554985,0.4834850987754729,0.3596598299762897,0
4,18,0.4392399708890162,0.5014056508611737,0.34168838534056356,0
4,19,0.4386105395897965,0.5006871360829789,0.34119874555692115,0
4,20,0.43814384743984036,0.5001543929432164,0.34083570189573775,0
4,21,0.4376285400390931,0.49956615403102844,0.34043484003118796,0
4,22,0.42854660919961046,0.48111442173246366,0.35789630654117893,0
4,23,0.4372100257705697,0.4990884073934014,0.34010927434015054,0
4,24,0.47779340182640145,0.5025197216714103,0.2588506931348037,0
4,25,0.4359463727024758,0.49764590937167547,0.3391262682271282,0
4,26,0.4358573797721145,0.49754432126237935,0.3390570398947878,0
4,27,0.4357123752479199,0.49737879423239517,0.3389442396830064,0
4,28,0.4264611699984419,0.47877317143718695,0.35615467337551604,0
4,29,0.43469380239981165,0.49621606266035373,0.33815188348847014,0
4,30,0.47504662138863607,0.49963079240658176,0.257362589662703,0
4,31,0.4336777093213989,0.4950561618200775,0.3373614563271718,0
4,32,0.4336432961428811,0.4950168781407302,0.3373346860326142,0
4,33,0.4329087032579586,0.49417831824638125,0.3367632401866822,0
4,34,0.43234277898064954,0.4935322986456879,0.33632300303761903,0
4,35,0.47177732482802254,0.49619230625038796,0.25559140639072153,0
4,36,0.4308439591974602,0.4918213507385732,0.3351570588030861,0
4,37,0.4307649861400835,0.491731200615955,0.3350956250123365,0
4,38,0.4306045724319258,0.49154808353855634,0.33497083786963644,0
4,39,0.46994842064394754,0.49426875431762396,0.2546005741316001,0
4,40,0.4293815416363456,0.4901519570639098,0.3340194321564502,0
4,41,0.4286220883035475,0.4892850182198432,0.33342864716368165,0
4,42,0.4683996757812148,0.4926398602508883,0.2537615217719926,0
4,43,0.4281357366234377,0.4887298331345258,0.3330503101923263,0
4,44,0.4281350936032665,0.4887290991076411,0.3330498099816474,0
4,45,0.4274816124297888,0.487983130673917,0.33254146160305126,0
4,46,0.42707239011930614,0.4875159910861441,0.3322231242025839,0
4,47,0.4266827347517301,0.4870711877527963,0.3319200080879077,0
4,48,0.42543419902116175,0.4856459466269899,0.3309487618760604,0
4,49,0.42489921037309747,0.4850352409784509,0.3305325898073786,0
4,50,0.4241811638861418,0.48421556929553944,0.32997401554049033,0
4,51,0.48810595571537446,0.5159710407595096,0.19417861496934136,0
4,52,0.4849057979647381,0.5125881917984261,0.19290552622206059,0
4,53,0.4822145120118712,0.5097432652044717,0.19183487716995423,0
4,54,0.4806592644493524,0.5080992313751868,0.1912161676170627,0
4,55,0.4799493041770936,0.507348740756734,0.19093373077986323,0
4,56,0.4783878729145715,0.5056981702112114,0.19031256122358936,0
4,57,0.478041371213434,0.505331887355476,0.19017471570127278,0
4,58,0.4764738297291935,0.5036748577667429,0.18955111537279348,0
4,59,0.47485995878700743,0.5019688538552134,0.18890908423053124,0
4,60,0.47474058200595404,0.5018426620699229,0.18886159368522437,0
4,61,0.47349849610860384,0.5005296677381303,0.18836746630079834,0
4,62,0.3498787747715995,0.49742567016588707,0.43179736093996773,0
4,63,0.47136572570903745,0.4982751413389338,0.18751900625357673,0
4,64,0.47029068053751105,0.4971387237854889,0.1870913311146194,0
4,65,0.46992076001071964,0.4967476851657549,0.1869441691005116,0
4,66,0.46960160327479084,0.49641030834976985,0.18681720196926657,0
4,67,0.46938518339467317,0.4961815334506361,0.1867311056779163,0
4,68,0.46928312556220064,0.49607364932133613,0.18669050496750858,0
4,69,0.48489537145125167,0.5170515046307105,0.15477924046079156,0
4,70,0.4684440771582538,0.4951867011635379,0.18635671420945102,0
4,71,0.346006606027462,0.4919205744829457,0.4270185850741718,0
4,72,0.4370812323801298,0.5123847133960006,0.24361586829212292,0
4,73,0.47629707252442083,0.509493807923623,0.1649449931134314,0
4,74,0.3454605189468002,0.49114419777291374,0.4263446403330907,0
4,75,0.4351527489678985,0.5101239770676886,0.24254098992592235,0
4,76,0.4342979620141417,0.5091219213035226,0.24206455751355296,0
4,77,0.47887932694934177,0.5106365024575035,0.15285891114150554,0
4,78,0.3428810332141076,0.48747692067070736,0.4231612087783014,0
4,79,0.47197975657628605,0.504875585664212,0.16344987653511756,0
4,80,0.4772700309195941,0.5089204849770995,0.1523452217317357,0
4,81,0.47319877147699113,0.5045792374740772,0.1510456703618001,0
4,82,0.44786785427676223,0.496242712807594,0.20137218517766417,0
4,83,0.44760141642344453,0.49594749661410653,0.20125238829511435,0
4,84,0.447282780591014,0.4955944444618408,0.20110912194268535,0
4,85,0.44669834527299246,0.4949468834348412,0.2008463457332272,0
4,86,0.45728425092030417,0.5014517627949245,0.17275915826965257,0
4,87,0.45649773932886584,0.500589284755955,0.17246201906087216,0
4,88,0.46881146224162146,0.513172935613838,0.1411044183792933,0
4,89,0.465115750310256,0.5091275154529622,0.13999207082686937,0
4,90,0.44154999688883856,0.5098531107708688,0.1857752663894251,0
4,91,0.46402431562190766,0.5079328033177845,0.13966356721869821,0
4,92,0.4407257569004343,0.5089013695749212,0.18542848028480835,0
4,93,0.4405270367051711,0.5086719094674774,0.18534487186566648,0
4,94,0.44052250440886837,0.5086666760728784,0.18534296497276886,0
4,95,0.4400461434633085,0.508116627127901,0.18514254354329893,0
4,96,0.43999366784495353,0.5080560340864642,0.18512046524628267,0
4,97,0.43925601414771387,0.5072042731650301,0.1848101089716288,0
4,98,0.4386668529075487,0.5065239749130533,0.18456222857957988,0
4,99,0.4386404142836534,0.5064934465137045,0.18455110494141497,0
4,100,0.4382391669906891,0.5060301305088405,0.1843822864083752,0
4,101,0.4607719508884956,0.5043726822619734,0.1386846597664975,0
4,102,0.43722593368075247,0.5048601607236569,0.18395598431485372,0
4,103,0.4358057322371355,0.5032202691393485,0.18335845673389212,0
4,104,0.415915887980033,0.5066367969493535,0.21095465213268902,0
4,105,0.41535947092119446,0.5059590124150165,0.21067243457264812,0
4,106,0.38209795338168334,0.49164738584772727,0.2763230950793966,0
4,107,0.3809165745277496,0.4901272996496936,0.2754687532581666,0
4,108,0.4128527366039161,0.5029055011594668,0.2094010061873109,0
4,109,0.3799302930192866,0.48885824620134577,0.2747555006572929,0
4,110,0.4125172047339878,0.5024967820006954,0.20923082271765814,0
4,111,0.4123922403282551,0.5023445599575305,0.20916744013598199,0
4,112,0.3795370226300265,0.48835222318525806,0.27447109795321734,0
4,113,0.4118790097550228,0.5017193818837093,0.20890712698092098,0
4,114,0.3789427454783872,0.48758756374260315,0.27404133249537443,0
4,115,0.378759812377942,0.4873521827890468,0.27390904013405687,0
4,116,0.3779057752627599,0.4862532888761636,0.2732914231672785,0
4,117,0.43441544313354324,0.5121615693628192,0.13774146043552396,0
4,118,0.43241335532482383,0.5098011734553451,0.13710665220517199,0
4,119,0.43070023861311413,0.5077814650001344,0.13656346894247462,0
4,120,0.4300920707324089,0.507064455001661,0.13637063525434867,0
4,121,0.42769587205607473,0.5042394152983668,0.13561086506111805,0
4,122,0.4268612315209422,0.5032554014630302,0.13534622298159488,0
4,123,0.2382131412382682,0.43382469721046857,0.2801016515504353,0
4,124,0.23364526070867525,0.4255058472203156,0.27473053359374666,0
5,0,0.48682908388834806,0.5465461355882326,0.4065703176741502,0
5,1,0.4760013997404158,0.5343902699584389,0.3975276882804022,0
5,2,0.4665402721047181,0.5237685899505461,0.38962632454576657,0
5,3,0.45625192401214787,0.512218218212956,0.38103411612853516,0
5,4,0.45319127720970204,0.5087821361512259,0.3784780483340232,0
5,5,0.4510178941393993,0.5063421543228205,0.37666296974779134,0
5,6,0.45040595896606433,0.5056551559176605,0.37615191836229966,0
5,7,0.44733280027988537,0.5022050271978125,0.3735854013963794,0
5,8,0.446247443465745,0.5009865347286181,0.3726789767818302,0
5,9,0.4421610338234269,0.49639886428666136,0.3692662536693281,0
5,10,0.44163741119479805,0.495811011313914,0.36882895560002904,0
5,11,0.43962547635567867,0.49355228181773575,0.36714870884864953,0
5,12,0.43774997842368446,0.4914467253073317,0.3655824059812905,0
5,13,0.437303430397355,0.4909454013186423,0.36520947597581205,0
5,14,0.5215626087306097,0.535178531267501,0.18810767149566057,0
5,15,0.4336081851522766,0.48679687758497897,0.3621234297988339,0
5,16,0.4412455408546787,0.5036950693581864,0.3432485347091826,0
5,17,0.4318368001735322,0.48480820507790695,0.36064407579685215,0
5,18,0.43045528066998295,0.4832572210243787,0.35949031394896747,0
5,19,0.43801325253210244,0.5000053149242444,0.3407341110430921,0
5,20,0.4379925716269123,0.4999817070483349,0.3407180231968802,0
5,21,0.43748343108150506,0.4994005077871815,0.34032195857981107,0
5,22,0.513346054965578,0.5267474760069399,0.18514427502017178,0
5,23,0.42739899869526676,0.47982603920342526,0.3569378913955788,0
5,24,0.43542681872874445,0.49705282286857555,0.3387221029185334,0
5,25,0.4349301896750067,0.4964859058518433,0.33833577109371926,0
5,26,0.43482242667729776,0.4963628911455641,0.33825194137163794,0
