depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,pareto_mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,unique_category_count,category_entropy,pareto_front_size,field_total_us_required
1,0.495717257,-0.004282756,0.000000000,0.000000000,0.000000000,0,1.000000000,6,0.004746891,0.870174885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,15,"ConstraintPropagation:2|Cost:1|Performance:1|Refactor:4|Reliability:3|Structural:4",1.656551123,6,6,0.222046733,0.345682800,0.779411793,180.000000000,5.418000221,173.623992920,187.169006348,6,1.656551123,6,187.169006348
2,0.491502851,-0.004214385,0.000000000,0.000000000,0.000000000,0,1.000000000,17,0.006003191,0.250532299,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,78,"ConstraintPropagation:10|Cost:5|Performance:5|Refactor:22|Reliability:15|Structural:21",1.642876983,6,17,0.093952365,0.193358123,0.818802595,292.334014893,8.670999527,282.169006348,303.915008545,6,1.642876983,17,303.915008545
3,0.487411946,-0.004090924,0.000000000,0.000000000,0.000000000,0,1.000000000,6,0.031585358,0.466466099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,83,"ConstraintPropagation:10|Cost:5|Performance:5|Refactor:26|Reliability:15|Structural:22",1.618184805,6,6,0.144206792,0.161952630,0.850346506,306.037994385,8.791000366,295.834014893,317.837005615,6,1.618184805,6,317.837005615
4,0.483542174,-0.003869750,0.000000000,0.000000000,0.000000000,0,1.000000000,8,0.039242327,0.616209984,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,82,"ConstraintPropagation:7|Cost:5|Performance:5|Refactor:30|Reliability:15|Structural:20",1.573950052,6,8,0.123811215,0.167649209,0.818256319,296.669006348,8.751999855,287.794006348,308.372985840,6,1.573950052,8,308.372985840
5,0.479580998,-0.003961184,0.000000000,0.000000000,0.000000000,0,1.000000000,5,0.003964835,0.608486474,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,84,"ConstraintPropagation:9|Cost:5|Performance:5|Refactor:30|Reliability:15|Structural:20",1.592236757,6,5,0.252016783,0.376752913,0.875525415,364.540008545,8.791999817,353.332000732,376.252990723,6,1.592236757,5,376.252990723
6,0.475611508,-0.003969479,0.000000000,0.000000000,0.000000000,0,1.000000000,11,0.020153087,0.836499274,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,83,"ConstraintPropagation:9|Cost:5|Performance:5|Refactor:30|Reliability:15|Structural:19",1.593895793,6,11,0.046850976,0.081231803,1.000000000,340.375000000,8.831999779,330.377014160,352.040008545,6,1.593895793,11,352.040008545
7,0.471878797,-0.003732734,0.000000000,0.000000000,0.000000000,0,1.000000000,6,0.008788554,0.468941063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,73,"ConstraintPropagation:8|Cost:3|Performance:5|Refactor:30|Reliability:13|Structural:14",1.546546817,6,6,0.177454412,0.434672773,1.000000000,209.664993286,7.747000217,200.917999268,220.082000732,6,1.546546817,6,220.082000732
8,0.469406068,-0.002472726,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000801787,0.806395173,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,55,"ConstraintPropagation:5|Performance:5|Refactor:30|Reliability:10|Structural:5",1.294545174,5,10,0.039346948,0.124425977,1.000000000,107.208999634,7.876999855,98.456001282,117.625999451,5,1.294545174,10,117.625999451
9,0.468032926,-0.001373138,0.000000000,0.000000000,0.000000000,0,1.000000000,3,0.001422545,0.976432443,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,27,"ConstraintPropagation:1|Performance:1|Refactor:14|Reliability:10|Structural:1",1.074627519,5,3,0.158017725,0.273694724,1.000000000,96.126998901,7.670000076,87.916000366,106.500000000,5,1.074627519,3,106.500000000
10,0.465714782,-0.002318128,0.000000000,0.000000000,0.000000000,0,1.000000000,1,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,26,"ConstraintPropagation:2|Performance:2|Refactor:14|Reliability:6|Structural:2",1.263625622,5,1,0.000000000,0.000000000,1.000000000,107.794998169,7.497000217,98.874000549,118.209999084,5,1.263625622,1,118.209999084
11,0.466249049,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,1,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,4,"Refactor:2|Reliability:2",0.693147182,2,1,0.000000000,0.000000000,1.000000000,16.041000366,1.292999983,13.748999596,17.750000000,2,0.693147182,1,17.750000000
12,0.466783315,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,2,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,4,"Refactor:2|Reliability:2",0.693147182,2,2,0.000000000,0.000000000,1.000000000,15.043000221,1.167999983,14.166000366,16.711000443,2,0.693147182,2,16.711000443
13,0.467317581,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,4,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,8,"Refactor:4|Reliability:4",0.693147182,2,4,0.000000000,0.000000000,1.000000000,31.166999817,2.502000093,28.250000000,34.459999084,2,0.693147182,4,34.459999084
14,0.467851847,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,8,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,16,"Refactor:8|Reliability:8",0.693147182,2,8,0.000000000,0.000000000,1.000000000,60.833999634,4.958000183,55.875000000,67.583999634,2,0.693147182,8,67.583999634
15,0.468386114,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.042999268,6.163000107,69.582000732,85.544998169,2,0.693147182,10,85.544998169
16,0.468920380,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,76.206001282,6.126999855,69.584999084,84.500000000,2,0.693147182,10,84.500000000
17,0.469454646,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.416999817,6.208000183,69.875000000,85.789001465,2,0.693147182,10,85.789001465
18,0.469988912,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,76.419998169,6.120999813,69.458999634,84.833999634,2,0.693147182,10,84.833999634
19,0.470523179,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.248001099,6.249000072,69.708999634,85.498001099,2,0.693147182,10,85.498001099
20,0.471057445,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,78.583000183,6.126999855,71.791000366,86.915000916,2,0.693147182,10,86.915000916
21,0.471591711,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.168998718,5.998000145,69.332000732,85.375999451,2,0.693147182,10,85.375999451
22,0.472125977,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,76.042999268,6.084000111,69.541999817,84.333999634,2,0.693147182,10,84.333999634
23,0.472660244,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.166999817,6.293000221,69.582000732,85.291000366,2,0.693147182,10,85.291000366
24,0.473194480,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,76.539001465,6.208000183,69.586997986,84.664001465,2,0.693147182,10,84.664001465
25,0.473728746,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,78.292999268,6.124000072,69.834999084,86.541999817,2,0.693147182,10,86.541999817
26,0.474263012,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.038002014,6.084000111,69.667999268,85.415000916,2,0.693147182,10,85.415000916
27,0.474797279,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,80.290000916,6.495999813,70.335998535,88.833000183,2,0.693147182,10,88.833000183
28,0.475331545,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.125000000,6.204999924,69.958999634,85.500000000,2,0.693147182,10,85.500000000
29,0.475865811,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.874000549,6.124000072,69.916000366,86.166000366,2,0.693147182,10,86.166000366
30,0.476400077,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,76.704002380,6.330999851,69.749000549,85.042999268,2,0.693147182,10,85.042999268
31,0.476934344,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.500999451,6.250999928,69.500000000,85.875000000,2,0.693147182,10,85.875000000
32,0.477468610,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,77.043998718,6.208000183,70.331001282,85.415000916,2,0.693147182,10,85.415000916
33,0.478002876,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,78.083000183,6.123000145,70.082000732,86.415000916,2,0.693147182,10,86.415000916
34,0.478537142,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,79.664001465,5.914000034,64.747001648,87.498001099,2,0.693147182,10,87.498001099
35,0.479071409,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,70.708999634,5.669000149,63.124000549,78.249000549,2,0.693147182,10,78.249000549
36,0.479605675,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,69.500999451,5.583000183,62.833000183,76.873001099,2,0.693147182,10,76.873001099
37,0.480139941,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,69.791000366,5.543000221,62.873001099,77.253997803,2,0.693147182,10,77.253997803
38,0.480674177,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,69.625999451,5.585999966,63.666000366,77.250000000,2,0.693147182,10,77.250000000
39,0.481208444,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,69.708999634,5.624000072,62.541000366,77.167999268,2,0.693147182,10,77.167999268
40,0.481742710,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,68.583000183,5.664000034,62.500000000,75.999000549,2,0.693147182,10,75.999000549
41,0.482276976,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,69.415000916,5.708000183,62.415000916,76.958000183,2,0.693147182,10,76.958000183
42,0.482811242,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,68.997001648,5.541999817,62.333999634,76.500000000,2,0.693147182,10,76.500000000
43,0.483345509,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,70.457000732,5.541999817,63.039001465,78.003997803,2,0.693147182,10,78.003997803
44,0.483879775,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,68.748001099,5.705999851,62.750000000,76.291000366,2,0.693147182,10,76.291000366
45,0.484414041,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,70.666999817,5.665999889,63.248001099,78.166000366,2,0.693147182,10,78.166000366
46,0.484948307,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,69.210998535,5.585000038,62.665000916,76.791000366,2,0.693147182,10,76.791000366
47,0.485482574,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,70.292999268,5.583000183,62.418998718,77.706001282,2,0.693147182,10,77.706001282
48,0.486016840,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,69.252998352,5.585999966,62.583000183,76.751998901,2,0.693147182,10,76.751998901
