depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count,alpha_t,weak_contrib_ratio,collapse_proxy
11,0.458106071,-0.003732811,0.000000000,0.000000000,0.000000000,0,1.000000000,17,3.092713356,1.530665517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,102,"ConstraintPropagation:9|Cost:5|Performance:6|Refactor:40|Reliability:21|Structural:21",1.546562195,6,17,31.227560043,88.296134949,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,17,1,0.555546761,31.227560043,0.635390460,88.296134949,1224,544,1,4,0.100000001,0.032258064,0.000000000
12,0.454321206,-0.003784853,0.000000000,0.000000000,0.000000000,0,1.000000000,16,1.404797554,1.535066724,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,115,"ConstraintPropagation:10|Cost:6|Performance:7|Refactor:44|Reliability:22|Structural:26",1.556970716,6,16,31.398286819,91.005912781,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,16,1,0.709837496,31.398286819,0.924438059,91.005912781,1080,480,1,4,0.100000001,0.032258064,0.000000000
13,0.450620651,-0.003700569,0.000000000,0.000000000,0.000000000,0,1.000000000,8,4.740120411,1.825467348,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,105,"ConstraintPropagation:7|Cost:6|Performance:6|Refactor:40|Reliability:22|Structural:24",1.540113807,6,8,11.562783241,21.410112381,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,8,1,1.000680804,11.562783241,1.852900743,21.410112381,252,112,1,4,0.100000001,0.032258064,0.000000000
14,0.446979612,-0.003641038,0.000000000,0.000000000,0.000000000,0,1.000000000,15,3.927233934,1.305173635,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,104,"ConstraintPropagation:6|Cost:6|Performance:6|Refactor:40|Reliability:22|Structural:24",1.528207541,6,15,59.229084015,150.849060059,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,15,1,0.590858757,59.229084015,1.264697671,150.849060059,945,420,1,4,0.100000001,0.032258064,0.000000000
15,0.443279028,-0.003700569,0.000000000,0.000000000,0.000000000,0,1.000000000,16,0.739324391,1.545023441,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,105,"ConstraintPropagation:7|Cost:6|Performance:6|Refactor:40|Reliability:22|Structural:24",1.540113807,6,16,18.259372711,56.200286865,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,16,1,0.469040453,18.259372711,1.107610464,56.200286865,1080,480,1,4,0.100000001,0.032258064,0.000000000
16,0.439637989,-0.003641038,0.000000000,0.000000000,0.000000000,0,1.000000000,15,2.167974234,1.605175734,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,104,"ConstraintPropagation:6|Cost:6|Performance:6|Refactor:40|Reliability:22|Structural:24",1.528207541,6,15,63.874809265,155.936614990,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,15,1,0.551721990,63.874809265,1.208690763,155.936614990,945,420,1,4,0.100000001,0.032258064,0.000000000
17,0.435996950,-0.003641038,0.000000000,0.000000000,0.000000000,0,1.000000000,9,1.759512663,1.373135686,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,104,"ConstraintPropagation:6|Cost:6|Performance:6|Refactor:40|Reliability:22|Structural:24",1.528207541,6,9,49.338417053,85.042793274,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,9,1,0.832414567,49.338417053,1.506764889,85.042793274,324,144,1,4,0.100000001,0.032258064,0.000000000
18,0.432448447,-0.003548497,0.000000000,0.000000000,0.000000000,0,1.000000000,18,2.854182482,1.187577367,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,90,"ConstraintPropagation:5|Cost:5|Performance:5|Refactor:36|Reliability:21|Structural:18",1.509699464,6,18,13.203568459,45.969551086,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,18,1,0.350045770,13.203568459,1.051153302,45.969551086,1377,612,1,4,0.100000001,0.032258064,0.000000000
19,0.428805768,-0.003642694,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.855260491,1.515476704,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,101,"ConstraintPropagation:6|Cost:6|Performance:6|Refactor:40|Reliability:22|Structural:21",1.528538823,6,14,43.878772736,80.713653564,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,14,1,0.469047368,43.878772736,0.981799126,80.713653564,819,364,1,4,0.100000001,0.032258064,0.000000000
20,0.425109178,-0.003696573,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.545445979,1.552463889,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,107,"ConstraintPropagation:7|Cost:7|Performance:7|Refactor:44|Reliability:22|Structural:20",1.539314508,6,14,45.405796051,86.574615479,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,14,1,0.269178897,45.405796051,0.400035441,86.574615479,819,364,1,4,0.100000001,0.032258064,0.000000000
21,0.421461523,-0.003647656,0.000000000,0.000000000,0.000000000,0,1.000000000,15,0.434955031,1.572284460,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,101,"ConstraintPropagation:7|Cost:7|Performance:7|Refactor:44|Reliability:20|Structural:16",1.529531240,6,15,32.446052551,60.518390656,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,15,1,0.161459014,32.446052551,0.238470852,60.518390656,945,420,1,4,0.100000001,0.032258064,0.000000000
22,0.417879581,-0.003581950,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.632195950,1.367785811,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,97,"ConstraintPropagation:7|Cost:7|Performance:7|Refactor:44|Reliability:19|Structural:13",1.516389966,6,14,59.664184570,97.898498535,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,14,1,0.148759335,59.664184570,0.244088098,97.898498535,819,364,1,4,0.100000001,0.032258064,0.000000000
23,0.414569676,-0.003309909,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.749911547,1.402618289,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,88,"ConstraintPropagation:7|Cost:7|Performance:7|Refactor:44|Reliability:16|Structural:7",1.461981773,6,14,89.525100708,107.276969910,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,14,1,0.258546919,89.525100708,0.309828192,107.276969910,819,364,1,4,0.100000001,0.032258064,0.000000000
24,0.411259770,-0.003309909,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.409620643,1.380058885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,88,"ConstraintPropagation:7|Cost:7|Performance:7|Refactor:44|Reliability:16|Structural:7",1.461981773,6,14,104.430145264,135.851043701,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,14,1,0.307047546,104.430145264,0.399293780,135.851043701,819,364,1,4,0.100000001,0.032258064,0.000000000
25,0.407949865,-0.003309909,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.284976393,1.346198440,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,88,"ConstraintPropagation:7|Cost:7|Performance:7|Refactor:44|Reliability:16|Structural:7",1.461981773,6,10,146.233169556,140.985534668,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,10,1,0.468691319,146.233169556,0.476564467,140.985534668,405,180,1,4,0.100000001,0.032258064,0.000000000
26,0.404705405,-0.003244458,0.000000000,0.000000000,0.000000000,0,1.000000000,12,0.356780529,1.441264153,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,87,"ConstraintPropagation:7|Cost:6|Performance:7|Refactor:44|Reliability:16|Structural:7",1.448891640,6,12,69.655410767,102.887863159,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,12,1,0.305643111,69.655410767,0.507221043,102.887863159,594,264,1,4,0.100000001,0.032258064,0.000000000
27,0.401460946,-0.003244458,0.000000000,0.000000000,0.000000000,0,1.000000000,3,0.020185035,0.723646283,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,87,"ConstraintPropagation:7|Cost:6|Performance:7|Refactor:44|Reliability:16|Structural:7",1.448891640,6,3,3.523084402,6.102159500,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,3,1,0.670764208,3.523084402,1.161797643,6.102159500,27,12,1,4,0.100000001,0.032258064,0.000000000
28,0.401995212,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,6,0.000064560,1.551152825,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,12,"Refactor:6|Reliability:6",0.693147182,2,6,145.622772217,338.803192139,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,6,1,1.555662274,145.622772217,2.435475111,338.803192139,135,60,1,4,0.100000001,0.032258064,0.000000000
29,0.400275409,-0.001719803,0.000000000,0.000000000,0.000000000,0,1.000000000,16,31134.083984375,1.260489225,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,34,"ConstraintPropagation:1|Performance:1|Refactor:16|Reliability:13|Structural:3",1.143960595,5,16,436.920227051,1706.964843750,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,16,1,21.705564499,436.920227051,82.901947021,1706.964843750,1080,480,1,4,0.100000001,0.032258064,0.000000000
30,0.397666574,-0.002608829,0.000000000,0.000000000,0.000000000,0,1.000000000,9,0.237711340,1.017369151,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,68,"ConstraintPropagation:4|Performance:4|Refactor:32|Reliability:18|Structural:10",1.321765900,5,9,109.195762634,321.389404297,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,9,1,1.025120020,109.195762634,2.169865847,321.389404297,324,144,1,4,0.100000001,0.032258064,0.000000000
31,0.396717489,-0.000949082,0.000000000,0.000000000,0.000000000,0,1.000000000,15,2483.526367188,1.687367082,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,39,"ConstraintPropagation:1|Performance:1|Refactor:20|Reliability:16|Structural:1",0.989816368,5,15,645.277221680,1919.728271484,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,15,1,33.884929657,645.277221680,107.811744690,1919.728271484,945,420,1,4,0.100000001,0.032258064,0.000000000
32,0.394040883,-0.002676601,0.000000000,0.000000000,0.000000000,0,1.000000000,14,51.007942200,0.809478045,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,60,"ConstraintPropagation:3|Cost:1|Performance:3|Refactor:28|Reliability:18|Structural:7",1.335320234,6,14,149.185928345,385.892364502,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,14,1,5.151346207,149.185928345,17.814870834,385.892364502,819,364,1,4,0.100000001,0.032258064,0.000000000
33,0.391008884,-0.003032015,0.000000000,0.000000000,0.000000000,0,1.000000000,5,0.031253025,0.606811643,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,74,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:17|Structural:9",1.406402946,6,5,2.487063169,5.561240196,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,5,1,0.511930346,2.487063169,1.144711018,5.561240196,90,40,1,4,0.100000001,0.032258064,0.000000000
34,0.391543150,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.002251447,1.060774922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,87.766220093,263.458343506,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,10,1,1.022289157,87.766220093,2.166780710,263.458343506,405,180,1,4,0.100000001,0.032258064,0.000000000
35,0.390113741,-0.001429407,0.000000000,0.000000000,0.000000000,0,1.000000000,22,32475.320312500,0.945831776,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,42,"ConstraintPropagation:1|Performance:1|Refactor:20|Reliability:17|Structural:3",1.085881352,5,22,324.277465820,1455.283569336,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,22,1,16.149293900,324.277465820,70.717567444,1455.283569336,2079,924,1,4,0.100000001,0.032258064,0.000000000
36,0.387504905,-0.002608829,0.000000000,0.000000000,0.000000000,0,1.000000000,9,0.259663016,0.984600902,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,68,"ConstraintPropagation:4|Performance:4|Refactor:32|Reliability:18|Structural:10",1.321765900,5,9,109.222953796,321.462341309,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,9,1,1.047397614,109.222953796,2.237349510,321.462341309,324,144,1,4,0.100000001,0.032258064,0.000000000
37,0.386555821,-0.000949082,0.000000000,0.000000000,0.000000000,0,1.000000000,15,2484.831542969,1.618996263,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,39,"ConstraintPropagation:1|Performance:1|Refactor:20|Reliability:16|Structural:1",0.989816368,5,15,645.265380859,1919.730957031,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,15,1,33.863330841,645.265380859,107.817695618,1919.730957031,945,420,1,4,0.100000001,0.032258064,0.000000000
38,0.383879215,-0.002676601,0.000000000,0.000000000,0.000000000,0,1.000000000,14,51.651039124,0.805113554,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,60,"ConstraintPropagation:3|Cost:1|Performance:3|Refactor:28|Reliability:18|Structural:7",1.335320234,6,14,150.168472290,385.518371582,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.951615393,0.996079981,0.032299999,0.000000000,0.048384614,0.001360000,88.722969055,"false",global_robust,14,1,5.171939373,150.168472290,17.809110641,385.518371582,819,364,1,4,0.100000001,0.032258064,0.000000000
