depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count,alpha_t,weak_contrib_ratio,collapse_proxy
1,0.495717257,-0.004282756,0.000000000,0.000000000,0.000000000,0,1.000000000,3,1.132225633,2.377793789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,15,"ConstraintPropagation:2|Cost:1|Performance:1|Refactor:4|Reliability:3|Structural:4",1.656551123,6,3,453.739044189,785.899108887,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.052311301,0.500000000,0.996079981,0.000000000,0.007287379,0.000000000,0.000000000,54.670146942,"false",global_robust,3,3,2.601167440,453.739044189,4.505353928,785.899108887,27,12,2,3,0.100000001,0.166666672,0.000000000
2,0.491517872,-0.004199362,0.000000000,0.000000000,0.000000000,0,1.000000000,11,2.270356655,2.878926277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,47,"ConstraintPropagation:6|Cost:3|Performance:3|Refactor:14|Reliability:9|Structural:12",1.639872432,6,11,99.201736450,284.124450684,0.788328409,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.053747892,0.792281032,0.996079981,0.014550000,0.011135250,0.207718983,0.000600000,54.670146942,"false",global_robust,11,0,0.405971795,99.201736450,0.938735306,284.124450684,495,220,0,4,0.100000001,0.000000000,0.000000000
3,0.487541527,-0.003976361,0.000000000,0.000000000,0.000000000,0,1.000000000,25,2.521727085,-0.284214199,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,175,"ConstraintPropagation:16|Cost:11|Performance:11|Refactor:60|Reliability:33|Structural:44",1.595272303,6,25,104.978515625,290.668701172,0.314392447,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.008847294,0.938266814,0.996159971,0.014550000,0.008847294,0.061733209,0.000600000,54.670146942,"false",global_robust,25,0,0.223444775,104.978515625,0.704855978,290.668701172,2700,1200,0,4,0.100000001,0.000000000,0.000000000
4,0.483773738,-0.003767776,0.000000000,0.000000000,0.000000000,0,1.000000000,11,14300.951171875,1.986449957,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,190,"ConstraintPropagation:13|Cost:11|Performance:12|Refactor:70|Reliability:36|Structural:48",1.553555250,6,11,550.009826660,801.904357910,0.388403744,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.000000000,0.946056545,0.996760011,0.014550000,0.000000000,0.053943481,0.000680000,54.670146942,"false",global_robust,11,1,7.200587273,550.009826660,19.034311295,801.904357910,495,220,1,4,0.100000001,0.032258064,0.000000000
5,0.479952306,-0.003821443,0.000000000,0.000000000,0.000000000,0,1.000000000,22,0.741064310,1.601804018,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,170,"ConstraintPropagation:15|Cost:8|Performance:11|Refactor:62|Reliability:33|Structural:41",1.564288616,6,22,47.563007355,178.649490356,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.000000000,0.955538154,0.996760011,0.014550000,0.000000000,0.044461839,0.000680000,54.670146942,"false",global_robust,22,1,0.128112301,47.563007355,0.332402080,178.649490356,2079,924,1,4,0.100000001,0.032258064,0.000000000
6,0.476125807,-0.003826505,0.000000000,0.000000000,0.000000000,0,1.000000000,13,1.758255959,1.898947716,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,148,"ConstraintPropagation:12|Cost:8|Performance:9|Refactor:54|Reliability:32|Structural:33",1.565300941,6,13,134.425506592,258.617431641,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.963971138,0.996760011,0.029999999,0.000000000,0.036028873,0.000680000,54.670146942,"false",global_robust,13,1,0.341957927,134.425506592,0.585295618,258.617431641,702,312,1,4,0.100000001,0.032258064,0.000000000
7,0.472293407,-0.003832402,0.000000000,0.000000000,0.000000000,0,1.000000000,17,1.192561865,2.092690945,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,179,"ConstraintPropagation:16|Cost:10|Performance:11|Refactor:68|Reliability:34|Structural:40",1.566480398,6,17,110.383300781,224.485122681,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.974963665,0.996159971,0.038649999,0.000000000,0.025036331,0.000760000,54.670146942,"false",global_robust,17,1,1.048022270,110.383300781,2.854726553,224.485122681,1224,544,1,4,0.100000001,0.032258064,0.000000000
8,0.468573600,-0.003719794,0.000000000,0.000000000,0.000000000,0,1.000000000,14,4.014779091,1.941012263,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,162,"ConstraintPropagation:12|Cost:9|Performance:10|Refactor:64|Reliability:33|Structural:34",1.543958783,6,14,131.893692017,184.171295166,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.911135733,0.000000000,0.977786839,0.996159971,0.037050001,0.000000000,0.022213133,0.000760000,54.670146942,"false",global_robust,14,1,0.217264488,131.893692017,0.310501248,184.171295166,819,364,1,4,0.100000001,0.032258064,0.000000000
9,0.464795113,-0.003778499,0.000000000,0.000000000,0.000000000,0,1.000000000,17,1.202695370,2.011574507,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,170,"ConstraintPropagation:14|Cost:10|Performance:11|Refactor:68|Reliability:32|Structural:35",1.555699825,6,17,55.738842010,95.346755981,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.979222953,0.996159971,0.030792857,0.000000000,0.020777050,0.000980000,54.670146942,"false",global_robust,17,1,0.537684858,55.738842010,1.083666205,95.346755981,1224,544,1,4,0.100000001,0.032258064,0.000000000
10,0.461087376,-0.003707738,0.000000000,0.000000000,0.000000000,0,1.000000000,16,0.221619412,1.905585408,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,153,"ConstraintPropagation:14|Cost:8|Performance:10|Refactor:64|Reliability:30|Structural:27",1.541547537,6,16,48.017379761,158.396804810,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,16,1,0.188814357,48.017379761,0.394511193,158.396804810,1080,480,1,4,0.100000001,0.032258064,0.000000000
11,0.457669109,-0.003418244,0.000000000,0.000000000,0.000000000,0,1.000000000,16,3.061486959,1.640596032,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,136,"ConstraintPropagation:11|Cost:7|Performance:10|Refactor:64|Reliability:27|Structural:17",1.483648896,6,16,17.861282349,58.995502472,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,16,1,0.113553613,17.861282349,0.244425610,58.995502472,1080,480,1,4,0.100000001,0.032258064,0.000000000
12,0.454753786,-0.002915344,0.000000000,0.000000000,0.000000000,0,1.000000000,20,5.390574932,8.986075401,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,117,"ConstraintPropagation:9|Cost:3|Performance:9|Refactor:60|Reliability:25|Structural:11",1.383068800,6,20,49.376186371,145.156127930,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,20,1,0.191271886,49.376186371,0.410339922,145.156127930,1710,760,1,4,0.100000001,0.032258064,0.000000000
13,0.451959223,-0.002794552,0.000000000,0.000000000,0.000000000,0,1.000000000,13,5.377264977,1.542419195,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,96,"ConstraintPropagation:6|Cost:3|Performance:6|Refactor:48|Reliability:25|Structural:8",1.358910441,6,13,73.007087708,134.884948730,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,13,1,0.552475274,73.007087708,1.366227865,134.884948730,702,312,1,4,0.100000001,0.032258064,0.000000000
14,0.448841304,-0.003117925,0.000000000,0.000000000,0.000000000,0,1.000000000,18,0.159809038,1.503428578,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,122,"ConstraintPropagation:9|Cost:4|Performance:9|Refactor:60|Reliability:26|Structural:14",1.423584938,6,18,45.005451202,96.369781494,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,18,1,0.180290848,45.005451202,0.299673557,96.369781494,1377,612,1,4,0.100000001,0.032258064,0.000000000
15,0.446010619,-0.002830689,0.000000000,0.000000000,0.000000000,0,1.000000000,13,1.135762691,6.214362144,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,101,"ConstraintPropagation:7|Cost:4|Performance:7|Refactor:52|Reliability:24|Structural:7",1.366137743,6,13,94.421249390,119.089752197,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,13,1,0.858542800,94.421249390,1.954950690,119.089752197,702,312,1,4,0.100000001,0.032258064,0.000000000
16,0.442926198,-0.003084414,0.000000000,0.000000000,0.000000000,0,1.000000000,17,0.032330420,13.755012512,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,119,"ConstraintPropagation:9|Cost:5|Performance:9|Refactor:60|Reliability:25|Structural:11",1.416882753,6,17,40.076728821,68.223213196,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,17,1,0.275541425,40.076728821,0.404111922,68.223213196,1224,544,1,4,0.100000001,0.032258064,0.000000000
17,0.439920813,-0.003005371,0.000000000,0.000000000,0.000000000,0,1.000000000,10,1.181867719,2.039992332,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,123,"ConstraintPropagation:10|Cost:5|Performance:10|Refactor:64|Reliability:24|Structural:10",1.401074171,6,10,125.204170227,99.949813843,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,10,1,1.103275299,125.204170227,2.088409901,99.949813843,405,180,1,4,0.100000001,0.032258064,0.000000000
18,0.436551988,-0.003368839,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.745717406,9.987416267,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,114,"ConstraintPropagation:9|Cost:8|Performance:9|Refactor:56|Reliability:21|Structural:11",1.473767877,6,10,213.674804688,215.558059692,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,10,1,0.781688273,213.674804688,0.581289589,215.558059692,405,180,1,4,0.100000001,0.032258064,0.000000000
19,0.433335066,-0.003216912,0.000000000,0.000000000,0.000000000,0,1.000000000,15,4.964768887,7.321509838,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,110,"ConstraintPropagation:9|Cost:7|Performance:9|Refactor:56|Reliability:20|Structural:9",1.443382382,6,15,140.186096191,195.353607178,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,15,1,1.632863045,140.186096191,4.394445896,195.353607178,945,420,1,4,0.100000001,0.032258064,0.000000000
20,0.430171669,-0.003163394,0.000000000,0.000000000,0.000000000,0,1.000000000,18,0.100040570,1.658646345,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,127,"ConstraintPropagation:10|Cost:6|Performance:10|Refactor:64|Reliability:25|Structural:12",1.432678819,6,18,21.830442429,52.737140656,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,18,1,0.142312869,21.830442429,0.214027405,52.737140656,1377,612,1,4,0.100000001,0.032258064,0.000000000
21,0.427212507,-0.002959181,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.762993515,6.774109840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,109,"ConstraintPropagation:8|Cost:5|Performance:8|Refactor:56|Reliability:24|Structural:8",1.391836166,6,14,38.950607300,67.198799133,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,14,1,0.739036381,38.950607300,1.866708040,67.198799133,819,364,1,4,0.100000001,0.032258064,0.000000000
22,0.424058795,-0.003153708,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.014700879,14.708863258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,120,"ConstraintPropagation:9|Cost:6|Performance:9|Refactor:60|Reliability:25|Structural:11",1.430741549,6,10,95.569984436,121.566024780,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.980720639,0.996159971,0.026335714,0.000000000,0.019279370,0.001200000,54.670146942,"false",global_robust,10,1,0.401676297,95.569984436,0.563061118,121.566024780,405,180,1,4,0.100000001,0.032258064,0.000000000
