depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count,alpha_t,weak_contrib_ratio,collapse_proxy
11,0.457397789,-0.003701287,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.123941384,1.931730628,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,103,"ConstraintPropagation:9|Cost:6|Performance:7|Refactor:44|Reliability:20|Structural:17",1.540257454,6,13,50.105762482,110.790428162,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,13,1,0.348098189,50.105762482,0.791283488,110.790428162,702,312,1,4,0.010000000,0.003322259,0.000000000
12,0.454108208,-0.003289591,0.000000000,0.000000000,0.000000000,0,1.000000000,7,0.466290206,2.004346609,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,89,"ConstraintPropagation:7|Cost:5|Performance:7|Refactor:44|Reliability:17|Structural:9",1.457918167,6,7,78.983871460,208.971679688,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,7,1,0.141978353,78.983871460,0.375639409,208.971679688,189,84,1,4,0.010000000,0.003322259,0.000000000
13,0.450910062,-0.003198140,0.000000000,0.000000000,0.000000000,0,1.000000000,10,23.467601776,7.459123135,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,68,"ConstraintPropagation:5|Cost:5|Performance:5|Refactor:34|Reliability:14|Structural:5",1.439628005,6,10,350.816131592,641.177307129,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,10,1,4.390086651,350.816131592,11.502579689,641.177307129,405,180,1,4,0.010000000,0.003322259,0.000000000
14,0.447482586,-0.003427478,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.237984478,1.602985263,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,91,"ConstraintPropagation:7|Cost:7|Performance:7|Refactor:44|Reliability:17|Structural:9",1.485495687,6,13,212.727844238,359.703063965,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,13,1,0.481257856,212.727844238,0.788532913,359.703063965,702,312,1,4,0.010000000,0.003322259,0.000000000
15,0.444403172,-0.003079430,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.349354565,1.546063304,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,85,"ConstraintPropagation:7|Cost:4|Performance:7|Refactor:44|Reliability:16|Structural:7",1.415885925,6,13,170.198074341,265.721710205,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,13,1,0.416762620,170.198074341,0.654440522,265.721710205,702,312,1,4,0.010000000,0.003322259,0.000000000
16,0.441323727,-0.003079430,0.000000000,0.000000000,0.000000000,0,1.000000000,3,0.346621275,1.926359773,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,85,"ConstraintPropagation:7|Cost:4|Performance:7|Refactor:44|Reliability:16|Structural:7",1.415885925,6,3,522.217651367,904.507507324,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,3,1,1.016513705,522.217651367,1.760653496,904.507507324,27,12,1,4,0.010000000,0.003322259,0.000000000
17,0.438789159,-0.002534560,0.000000000,0.000000000,0.000000000,0,1.000000000,6,1394.600952148,-1.465662241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,20,"ConstraintPropagation:1|Cost:1|Performance:1|Refactor:10|Reliability:6|Structural:1",1.306911945,6,6,127.865997314,198.089141846,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,6,1,0.267675102,127.865997314,0.414680451,198.089141846,135,60,1,4,0.010000000,0.003322259,0.000000000
18,0.435597509,-0.003191663,0.000000000,0.000000000,0.000000000,0,1.000000000,4,0.006193570,2.871418715,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,60,"ConstraintPropagation:4|Cost:2|Performance:4|Refactor:28|Reliability:14|Structural:8",1.438332677,6,4,0.000001000,0.000000000,0.499999940,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"true",global_robust,4,1,0.000000000,0.000001000,0.000000000,0.000000000,54,24,1,4,0.010000000,0.003322259,1.000000000
19,0.433450818,-0.002146681,0.000000000,0.000000000,0.000000000,0,1.000000000,4,4753.261718750,0.717413247,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,30,"ConstraintPropagation:2|Performance:2|Refactor:16|Reliability:8|Structural:2",1.229336262,5,4,0.000001000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"true",global_robust,4,1,0.000000000,0.000001000,0.000000000,0.000000000,54,24,1,4,0.019998999,0.006622188,1.000000000
20,0.430770785,-0.002680037,0.000000000,0.000000000,0.000000000,0,1.000000000,10,10735.466796875,0.031901903,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,36,"ConstraintPropagation:2|Performance:2|Refactor:16|Reliability:10|Structural:6",1.336007357,5,10,0.000001000,0.000000000,0.841743171,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"true",global_robust,10,1,0.000000000,0.000001000,0.000000000,0.000000000,405,180,1,4,0.027998200,0.009246439,1.000000000
21,0.427791148,-0.002979633,0.000000000,0.000000000,0.000000000,0,1.000000000,6,0.415939242,1.997914553,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,83,"ConstraintPropagation:6|Cost:1|Performance:6|Refactor:40|Reliability:18|Structural:12",1.395926595,6,6,208.935348511,323.681243896,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,6,1,0.490853280,208.935348511,0.760426641,323.681243896,135,60,1,4,0.034397561,0.011335878,0.000000000
22,0.424863845,-0.002927297,0.000000000,0.000000000,0.000000000,0,1.000000000,5,0.245982632,1.733051538,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,61,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:32|Reliability:12|Structural:5",1.385459304,6,5,250.726058960,560.640502930,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,5,1,0.534756482,250.726058960,1.195751786,560.640502930,90,40,1,4,0.019518048,0.006463961,0.000000000
23,0.421879560,-0.002984297,0.000000000,0.000000000,0.000000000,0,1.000000000,9,15542.257812500,0.721380413,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,50,"ConstraintPropagation:4|Cost:2|Performance:4|Refactor:26|Reliability:10|Structural:4",1.396859288,6,9,2226.174560547,5707.610351562,0.874926090,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,9,1,111.352806091,2226.174560547,296.490661621,5707.610351562,324,144,1,4,0.010000000,0.003322259,0.000000000
24,0.418803632,-0.003075939,0.000000000,0.000000000,0.000000000,0,1.000000000,7,0.589255750,1.843649745,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,89,"ConstraintPropagation:7|Cost:2|Performance:7|Refactor:44|Reliability:18|Structural:11",1.415187836,6,7,268.641265869,335.054504395,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,7,1,0.628240526,268.641265869,0.783557951,335.054504395,189,84,1,4,0.010000000,0.003322259,0.000000000
25,0.415784389,-0.003019243,0.000000000,0.000000000,0.000000000,0,1.000000000,6,0.567429543,5.063993931,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,73,"ConstraintPropagation:6|Cost:3|Performance:6|Refactor:38|Reliability:14|Structural:6",1.403848648,6,6,313.494781494,524.599365234,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,6,1,0.788425863,313.494781494,1.342645168,524.599365234,135,60,1,4,0.010000000,0.003322259,0.000000000
26,0.412709981,-0.003074395,0.000000000,0.000000000,0.000000000,0,1.000000000,9,15763.418945312,0.802381337,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,62,"ConstraintPropagation:5|Cost:3|Performance:5|Refactor:32|Reliability:12|Structural:5",1.414878964,6,9,2273.388671875,6353.891601562,0.870756924,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,9,1,111.369819641,2273.388671875,332.117004395,6353.891601562,324,144,1,4,0.010000000,0.003322259,0.000000000
27,0.409733206,-0.002976793,0.000000000,0.000000000,0.000000000,0,1.000000000,6,0.639279127,1.770928264,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,86,"ConstraintPropagation:7|Cost:2|Performance:7|Refactor:44|Reliability:17|Structural:9",1.395358562,6,6,417.882446289,323.690368652,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,6,1,0.976304948,417.882446289,0.756252289,323.690368652,135,60,1,4,0.010000000,0.003322259,0.000000000
28,0.406805903,-0.002927297,0.000000000,0.000000000,0.000000000,0,1.000000000,5,0.317295939,1.767758608,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,61,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:32|Reliability:12|Structural:5",1.385459304,6,5,501.319396973,524.318115234,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,5,1,0.955777109,501.319396973,1.021496654,524.318115234,90,40,1,4,0.010000000,0.003322259,0.000000000
29,0.403821588,-0.002984297,0.000000000,0.000000000,0.000000000,0,1.000000000,10,14026.074218750,0.808296025,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,50,"ConstraintPropagation:4|Cost:2|Performance:4|Refactor:26|Reliability:10|Structural:4",1.396859288,6,10,2098.523925781,5367.070800781,0.899291098,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,10,1,96.811622620,2098.523925781,281.467163086,5367.070800781,405,180,1,4,0.010000000,0.003322259,0.000000000
30,0.400455177,-0.003366424,0.000000000,0.000000000,0.000000000,0,1.000000000,9,0.238131478,1.813520074,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,94,"ConstraintPropagation:7|Cost:4|Performance:7|Refactor:44|Reliability:19|Structural:13",1.473284721,6,9,245.712585449,291.379302979,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,9,1,0.445183635,245.712585449,0.527928114,291.379302979,324,144,1,4,0.010000000,0.003322259,0.000000000
31,0.397286773,-0.003168419,0.000000000,0.000000000,0.000000000,0,1.000000000,8,0.408529013,1.793556213,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,86,"ConstraintPropagation:7|Cost:5|Performance:7|Refactor:44|Reliability:16|Structural:7",1.433683753,6,8,235.015060425,466.296661377,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,8,1,0.464087456,235.015060425,0.932976127,466.296661377,252,112,1,4,0.010000000,0.003322259,0.000000000
32,0.394118339,-0.003168419,0.000000000,0.000000000,0.000000000,0,1.000000000,10,3585.397216797,1.146335721,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,86,"ConstraintPropagation:7|Cost:5|Performance:7|Refactor:44|Reliability:16|Structural:7",1.433683753,6,10,1086.427978516,3005.177490234,0.896605551,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,10,1,50.316844940,1086.427978516,157.313537598,3005.177490234,405,180,1,4,0.010000000,0.003322259,0.000000000
33,0.391017675,-0.003100657,0.000000000,0.000000000,0.000000000,0,1.000000000,8,0.364440590,1.591236591,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,87,"ConstraintPropagation:7|Cost:3|Performance:7|Refactor:44|Reliability:17|Structural:9",1.420131445,6,8,282.871002197,288.854034424,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,8,1,0.801387727,282.871002197,0.494718224,288.854034424,252,112,1,4,0.010000000,0.003322259,0.000000000
34,0.388043702,-0.002973982,0.000000000,0.000000000,0.000000000,0,1.000000000,8,0.490932882,1.685519338,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,84,"ConstraintPropagation:7|Cost:3|Performance:7|Refactor:44|Reliability:16|Structural:7",1.394796371,6,8,276.653869629,295.755645752,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,8,1,0.663618684,276.653869629,0.754575372,295.755645752,252,112,1,4,0.010000000,0.003322259,0.000000000
35,0.385069728,-0.002973982,0.000000000,0.000000000,0.000000000,0,1.000000000,11,3309.159179688,1.307257175,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,84,"ConstraintPropagation:7|Cost:3|Performance:7|Refactor:44|Reliability:16|Structural:7",1.394796371,6,11,1024.154785156,2857.807861328,0.930383205,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,11,1,45.569198608,1024.154785156,150.062759399,2857.807861328,495,220,1,4,0.010000000,0.003322259,0.000000000
36,0.382013500,-0.003056208,0.000000000,0.000000000,0.000000000,0,1.000000000,5,0.289329529,5.397784710,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,73,"ConstraintPropagation:5|Cost:3|Performance:5|Refactor:36|Reliability:17|Structural:7",1.411241651,6,5,494.973419189,0.341736734,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,5,1,1.203399181,494.973419189,0.380970210,0.341736734,90,40,1,4,0.010000000,0.003322259,0.000000000
37,0.378870815,-0.003142684,0.000000000,0.000000000,0.000000000,0,1.000000000,7,25.829364777,0.887921274,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,51,"ConstraintPropagation:4|Cost:3|Performance:4|Refactor:26|Reliability:10|Structural:4",1.428536773,6,7,415.549163818,268.080139160,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,7,1,5.766003132,415.549163818,12.159038544,268.080139160,189,84,1,4,0.010000000,0.003322259,0.000000000
38,0.375612497,-0.003258338,0.000000000,0.000000000,0.000000000,0,1.000000000,8,0.486078978,1.751204014,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,70,"ConstraintPropagation:5|Cost:4|Performance:5|Refactor:34|Reliability:15|Structural:7",1.451667547,6,8,163.134445190,286.272003174,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.925499976,0.000000000,0.975773036,0.996079981,0.029999999,0.000000000,0.024226950,0.000920000,163.817718506,"false",global_robust,8,1,0.652990043,163.134445190,0.731948495,286.272003174,252,112,1,4,0.010000000,0.003322259,0.000000000
