depth,candidate_id,objective_0,objective_1,objective_2,objective_3
3,8,0.9111357142857143,0.05284566432237625,1,0.99548
3,9,0.9111357142857143,0.0356718935072422,1,0.99548
3,10,0.9111357142857143,0.010601689107716084,1,0.99548
3,11,0.9160428571428572,0.0748211145401001,0.9896802683066668,0.9948
3,12,0.9073,0.017080672085285187,1,0.99616
3,13,0.9073,0.06784239411354065,1,0.99616
3,14,0.9073,0.038281261920928955,1,0.99616
3,15,0.9073,0.020671486854553223,1,0.99616
3,16,0.9073,0.06978247314691544,1,0.99616
3,17,0.9073,0.02980911172926426,1,0.99616
3,18,0.9111357142857143,0.06480549275875092,0.9862882567247635,0.99548
3,19,0.89595,0.14890354871749878,1,0.99396
3,20,0.89595,0.15271103382110596,1,0.99396
3,21,0.89595,0.15549933910369873,1,0.99396
3,22,0.8897071428571428,0.06735881417989731,1,0.9954
3,23,0.8897071428571428,0.0644986554980278,1,0.9954
3,24,0.8897071428571428,0.05730085074901581,1,0.9954
3,25,0.8897071428571428,0,1,0.9954
3,26,0.9111357142857143,0,0.9540273364667515,0.99548
3,27,0.8839,0,1,0.99464
3,28,0.8839,0,1,0.99464
3,29,0.8773,0,1,0.99608
3,30,0.8773,0,1,0.99608
3,31,0.8773,0,1,0.99608
3,32,0.8773,0,1,0.99608
3,33,0.8682785714285715,0,1,0.99532
3,34,0.86275,0,1,0.99676
3,35,0.86275,0,1,0.99676
3,36,0.86275,0,1,0.99676
3,37,0.86275,0,1,0.99676
3,38,0.86275,0,1,0.99676
3,39,0.9321142857142857,0,0.8369809369891535,0.99488
3,40,0.8482000000000001,0,1,0.99744
3,41,0.8482000000000001,0,1,0.99744
3,42,0.8482000000000001,0,1,0.99744
3,43,0.8482000000000001,0,1,0.99744
3,44,0.8482000000000001,0,1,0.99744
3,45,0.8482000000000001,0,1,0.99744
3,46,0.8482000000000001,0,1,0.99744
3,47,0.8482000000000001,0,1,0.99744
3,48,0.9111357142857143,0,0.857562088647065,0.99548
3,49,0.81775,0,1,0.99668
3,50,0.86275,0,0.9077882479920917,0.99676
3,51,0.8839,0,0.8642663468837879,0.99464
3,52,0.9321142857142857,0,0.7651737352790017,0.99488
3,53,0.9073,0,0.8117412155764079,0.99616
3,54,0.8773,0,0.8666874948751468,0.99608
3,55,0.86275,0,0.796182260137524,0.99676
3,56,0.86275,0,0.7922696298529347,0.99676
3,57,0.9160428571428572,0,0.684903555384401,0.9948
3,58,0.9321142857142857,0,0.6499366602752149,0.99488
3,59,0.9111357142857143,0,0.6886459542044203,0.99548
3,60,0.9111357142857143,0,0.6859589689782766,0.99548
3,61,0.9160428571428572,0,0.666951289469377,0.9948
3,62,0.9073,0,0.6603481553692958,0.99616
3,63,0.9111357142857143,0,0.6440078859922301,0.99548
3,64,0.86275,0,0.7362140900033394,0.99676
3,65,0.7732,0,0.9096920046521899,0.99736
3,66,0.8482000000000001,0,0.752644414085432,0.99744
3,67,0.8682785714285715,0,0.6792438621431742,0.99532
3,68,0.69865,0,1,0.99804
3,69,0.81775,0,0.7452485546846022,0.99668
3,70,0.8773,0,0.6162926196231471,0.99608
3,71,0.8773,0,0.6094270857926877,0.99608
3,72,0.86275,0,0.6317360094193051,0.99676
3,73,0.9073,0,0.5056643721021199,0.99616
3,74,0.8773,0,0.5604635757851398,0.99608
3,75,0.86275,0,0.5697184726264936,0.99676
3,76,0.7732,0,0.7472768364970992,0.99736
3,77,0.86275,0,0.5155917357048662,0.99676
3,78,0.69865,0,0.7902213199671442,0.99804
3,79,0.81775,0,0.5074806869678565,0.99668
4,0,0.94595,0.049751099199056625,1,0.99428
4,1,0.94595,0.08044743537902832,1,0.99428
4,2,0.94595,0.0825805813074112,1,0.99428
4,3,0.94595,0.026074133813381195,1,0.99428
4,4,0.94595,0.04914059489965439,1,0.99428
4,5,0.94595,0.08321274816989899,0.9969299046837454,0.99428
4,6,0.93345,0.07460220158100128,1,0.9942
4,7,0.9321142857142857,0.0748211070895195,1,0.99488
4,8,0.9321142857142857,0.05986449122428894,1,0.99488
4,9,0.9321142857142857,0.026334749534726143,1,0.99488
4,10,0.9321142857142857,0.0385868139564991,1,0.99488
4,11,0.9321142857142857,0.061857447028160095,1,0.99488
4,12,0.93345,0.07553034275770187,0.9931201788711111,0.9942
4,13,0.9321142857142857,0.0748211070895195,0.990858837816509,0.99488
4,14,0.9321142857142857,0.0748211070895195,0.969351557644501,0.99488
4,15,0.9111357142857143,0.07280026376247406,1,0.99548
4,16,0.90775,0.022821804508566856,1,0.99684
4,17,0.90775,0.006782738026231527,1,0.99684
4,18,0.90775,0.04823504015803337,1,0.99684
4,19,0.9055,0.15857292711734772,1,0.99328
4,20,0.9055,0.16201457381248474,1,0.99328
4,21,0.94595,0.05809517204761505,0.9166816419110237,0.99428
4,22,0.9321142857142857,0.11843674629926682,0.9050413924313766,0.99488
4,23,0.8839,0.14619839191436768,1,0.99464
4,24,0.8773,0.020958587527275085,1,0.99608
4,25,0.8773,0,1,0.99608
4,26,0.8773,0,1,0.99608
4,27,0.90775,0,0.9166970129824797,0.99684
4,28,0.90775,0,0.9160279842672168,0.99684
4,29,0.86275,0,1,0.99676
4,30,0.86275,0,1,0.99676
4,31,0.86275,0,1,0.99676
4,32,0.86275,0,1,0.99676
4,33,0.89595,0,0.9307951789684842,0.99396
4,34,0.94595,0,0.8283090300976289,0.99428
4,35,0.90775,0,0.8930364488161243,0.99684
4,36,0.84865,0,1,0.99812
4,37,0.84865,0,1,0.99812
4,38,0.84865,0,1,0.99812
4,39,0.84865,0,1,0.99812
4,40,0.84865,0,1,0.99812
4,41,0.84865,0,1,0.99812
4,42,0.84865,0,1,0.99812
4,43,0.8482000000000001,0,1,0.99744
4,44,0.8482000000000001,0,1,0.99744
4,45,0.8482000000000001,0,1,0.99744
4,46,0.8482000000000001,0,1,0.99744
4,47,0.8482000000000001,0,1,0.99744
4,48,0.8482000000000001,0,1,0.99744
4,49,0.8482000000000001,0,1,0.99744
4,50,0.89595,0,0.8951021060718741,0.99396
4,51,0.89595,0,0.8933606025497796,0.99396
4,52,0.9321142857142857,0,0.7924306361362802,0.99488
4,53,0.93345,0,0.7899357035896006,0.9942
4,54,0.9321142857142857,0,0.7906393126521843,0.99488
4,55,0.93345,0,0.777967526312918,0.9942
4,56,0.90775,0,0.8160644653381359,0.99684
4,57,0.90775,0,0.8142640937161669,0.99684
4,58,0.8482000000000001,0,0.9302897702203243,0.99744
4,59,0.9321142857142857,0,0.7626719239948201,0.99488
4,60,0.84865,0,0.8786003950002402,0.99812
4,61,0.8773,0,0.815444213805273,0.99608
4,62,0.8839,0,0.7966791261125488,0.99464
4,63,0.9111357142857143,0,0.7396180571951252,0.99548
4,64,0.7732,0,1,0.99736
4,65,0.8482000000000001,0,0.8148899613533407,0.99744
4,66,0.86275,0,0.7860353988828994,0.99676
4,67,0.8482000000000001,0,0.8061672743359467,0.99744
4,68,0.9055,0,0.6939841095553221,0.99328
4,69,0.86275,0,0.7417123461055171,0.99676
4,70,0.8482000000000001,0,0.7570662324685088,0.99744
4,71,0.8482000000000001,0,0.7352071086703098,0.99744
4,72,0.7732,0,0.8301657031230681,0.99736
4,73,0.69865,0,0.9397946697681266,0.99804
4,74,0.69865,0,0.8315178909980662,0.99804
4,75,0.7732,0,0.6716537913119043,0.99736
4,76,0.5490999999999999,0,1,0.99872
4,77,0.5490999999999999,0,0.8601475466447628,0.99872
5,0,0.99955,0.14414910972118378,1,0.9994
5,1,0.9991,0.015190290287137032,1,0.9988
5,2,0.9991,0.03138881176710129,1,0.9988
5,3,0.9991,0.03399304673075676,1,0.9988
5,4,0.9991,0.055701155215501785,1,0.9988
5,5,0.9991,0.012531249783933163,1,0.9988
5,6,0.9991,0.04251723736524582,1,0.9988
5,7,0.9555,0.056160978972911835,1,0.99368
5,8,0.9555,0.09014329314231873,1,0.99368
5,9,0.9555,0.08768544346094131,1,0.99368
5,10,0.9555,0.046685438603162766,1,0.99368
5,11,0.9555,0.03213351592421532,1,0.99368
5,12,0.9555,0.08914685249328613,0.9976974285128091,0.99368
5,13,0.99955,0.14414910972118378,0.8951106599835721,0.9994
5,14,0.94595,0.0825805813074112,1,0.99428
5,15,0.94595,0.0825805813074112,1,0.99428
5,16,0.94595,0.0825805813074112,1,0.99428
5,17,0.9455,0.08250027149915695,1,0.9936
5,18,0.9455,0.09014329314231873,1,0.9936
5,19,0.9321142857142857,0.07170616835355759,1,0.99488
5,20,0.9321142857142857,0.07170616835355759,1,0.99488
5,21,0.9232,0.04369339719414711,1,0.99752
5,22,0.9555,0.06589118391275406,0.9375112314332679,0.99368
5,23,0.9455,0.09131766855716705,0.9552178265589889,0.9936
5,24,0.9160428571428572,0.08249645680189133,1,0.9948
5,25,0.9160428571428572,0,1,0.9948
5,26,0.9132318181818182,0,1,0.9926
5,27,0.9132318181818182,0,1,0.9926
5,28,0.94595,0,0.9328194676218978,0.99428
5,29,0.9111357142857143,0,1,0.99548
5,30,0.9111357142857143,0,1,0.99548
5,31,0.9111357142857143,0,1,0.99548
5,32,0.9111357142857143,0,1,0.99548
5,33,0.9111357142857143,0,1,0.99548
5,34,0.94595,0,0.9267810934601872,0.99428
5,35,0.90775,0,1,0.99684
5,36,0.90775,0,1,0.99684
5,37,0.90775,0,1,0.99684
5,38,0.90775,0,1,0.99684
5,39,0.90775,0,1,0.99684
5,40,0.90775,0,1,0.99684
5,41,0.9073,0,1,0.99616
5,42,0.9073,0,1,0.99616
5,43,0.89595,0,1,0.99396
5,44,0.94595,0,0.8951226938868131,0.99428
5,45,0.9555,0,0.8712317725732217,0.99368
5,46,0.8897071428571428,0,1,0.9954
5,47,0.94595,0,0.8832554062827732,0.99428
5,48,0.90775,0,0.9477173276652432,0.99684
5,49,0.9232,0,0.9089502962501802,0.99752
5,50,0.9055,0,0.9480963842263631,0.99328
5,51,0.8773,0,1,0.99608
5,52,0.8773,0,1,0.99608
5,53,0.9055,0,0.9213265795539056,0.99328
5,54,0.9055,0,0.9200204519123346,0.99328
5,55,0.9111357142857143,0,0.9058304754496886,0.99548
5,56,0.9111357142857143,0,0.8862945923958692,0.99548
5,57,0.94595,0,0.8156820194500377,0.99428
5,58,0.9111357142857143,0,0.8706834393385112,0.99548
5,59,0.90775,0,0.8611674710150055,0.99684
5,60,0.90775,0,0.85462545575196,0.99684
5,61,0.9455,0,0.7823428337351755,0.9936
5,62,0.9073,0,0.8395265491621745,0.99616
5,63,0.94595,0,0.7634954992216767,0.99428
5,64,0.94595,0,0.762279018486997,0.99428
5,65,0.94595,0,0.7550766332221502,0.99428
5,66,0.89595,0,0.8475093445844115,0.99396
5,67,0.9111357142857143,0,0.8068664516802719,0.99548
5,68,0.9111357142857143,0,0.8039555073310896,0.99548
5,69,0.9073,0,0.8062842595791377,0.99616
5,70,0.90775,0,0.8014053315027324,0.99684
5,71,0.9160428571428572,0,0.7842640515480315,0.9948
5,72,0.9111357142857143,0,0.774788993009769,0.99548
5,73,0.9132318181818182,0,0.7704880821664917,0.9926
5,74,0.69865,0,1,0.99804
5,75,0.69865,0,0.8726242773423011,0.99804
5,76,0.5490999999999999,0,0.954846002326095,0.99872
5,77,0.5490999999999999,0,0.8736384182485496,0.99872
6,0,0.99955,0.04565257579088211,1,0.9994
6,1,0.5490999999999999,0.0755959153175354,1,0.99872
7,0,0.99955,0.03316419944167137,1,0.9994
7,1,0.99955,0.060008905827999115,1,0.9994
7,2,0.99955,0.09071910381317139,1,0.9994
7,3,0.9991,0.026387415826320648,1,0.9988
7,4,0.9991,0.05166029557585716,1,0.9988
7,5,0.9991,0.04713989049196243,1,0.9988
7,6,0.9991,0.08235033601522446,0.9456603123297178,0.9988
7,7,0.9991,0.018785879015922546,0.9217245784263339,0.9988
7,8,0.99955,0.09071910381317139,0.8930812873810581,0.9994
7,9,0.9991,0.036012422293424606,0.8833122200917383,0.9988
7,10,0.69865,0.11464302241802216,1,0.99804
7,11,0.69865,0.1289997696876526,1,0.99804
7,12,0.5490999999999999,0.04713989049196243,1,0.99872
7,13,0.5490999999999999,0.09799812734127045,1,0.99872
7,14,0.5490999999999999,0.04344695433974266,1,0.99872
7,15,0.5490999999999999,0.09799812734127045,0.9547554489612626,0.99872
8,0,0.99955,0.0455595962703228,1,0.9994
8,1,0.99955,0.07742322236299515,1,0.9994
8,2,0.9991,0.04443725571036339,1,0.9988
8,3,0.9991,0.05469585582613945,1,0.9988
8,4,0.9991,0.040826890617609024,1,0.9988
8,5,0.99865,0.026488803327083588,1,0.9982
8,6,0.99865,0.04500843957066536,1,0.9982
8,7,0.99865,0.07668472826480865,1,0.9982
8,8,0.99865,0.09618407487869263,0.9534231248540439,0.9982
8,9,0.9991,0.03778384253382683,0.9462117758789736,0.9988
8,10,0.99865,0.07753608375787735,0.9329067815082862,0.9982
8,11,0.9991,0.05922038480639458,0.9029566158197988,0.9988
8,12,0.99865,0.06429537385702133,0.8999819029357757,0.9982
8,13,0.99955,0.07742322236299515,0.8770624207504267,0.9994
8,14,0.9991,0.03349822759628296,0.8587612491720342,0.9988
8,15,0.7732,0.11596981436014175,1,0.99736
8,16,0.7732,0.13046017289161682,1,0.99736
8,17,0.7732,0.12457231432199478,1,0.99736
8,18,0.69865,0.11105664074420929,1,0.99804
8,19,0.69865,0.11105664074420929,1,0.99804
8,20,0.69865,0.09443587809801102,1,0.99804
8,21,0.69865,0.11105664074420929,1,0.99804
8,22,0.69865,0.11105664074420929,0.9612189562525109,0.99804
8,23,0.5490999999999999,0.07575211673974991,1,0.99872
8,24,0.5490999999999999,0.07575211673974991,1,0.99872
8,25,0.5490999999999999,0,1,0.99872
8,26,0.5490999999999999,0,0.9083553891837641,0.99872
8,27,0.5490999999999999,0,0.8903693198923277,0.99872
9,0,0.99955,0.04584937542676926,1,0.9994
9,1,0.99865,0.026155000552535057,1,0.9982
9,2,0.99865,0.04489453136920929,1,0.9982
9,3,0.99865,0.07639118283987045,1,0.9982
9,4,0.99865,0.07639118283987045,1,0.9982
9,5,0.99865,0.04489453136920929,1,0.9982
9,6,0.99865,0.07736954092979431,1,0.9982
9,7,0.9982,0.061437252908945084,1,0.9976
9,8,0.9982,0.058637835085392,1,0.9976
9,9,0.9982,0.09254487603902817,1,0.9976
9,10,0.9982,0.043987937271595,1,0.9976
9,11,0.9991,0.059081293642520905,0.9592452342472884,0.9988
9,12,0.9991,0.059081293642520905,0.9592452342472884,0.9988
9,13,0.99865,0.09595905244350433,0.9592452342472884,0.9982
9,14,0.9982,0.11479021608829498,0.9592452342472884,0.9976
9,15,0.99865,0.0640982985496521,0.952935303894102,0.9982
9,16,0.99865,0.07736954092979431,0.9412934338197504,0.9982
9,17,0.9982,0.09704937785863876,0.9412934338197504,0.9976
9,18,0.99865,0.10774693638086319,0.922635780977382,0.9982
9,19,0.99865,0.09595905244350433,0.915087038842324,0.9982
9,20,0.99865,0.0640982985496521,0.9124841650688037,0.9982
9,21,0.9982,0.08367618918418884,0.9124841650688037,0.9976
9,22,0.99865,0.09440257400274277,0.9068065811906949,0.9982
9,23,0.99865,0.027782617136836052,0.900872937388675,0.9982
9,24,0.99865,0.026155000552535057,0.87641609302553,0.9982
9,25,0.99865,0,0.8409929838581267,0.9982
9,26,0.99865,0,0.840384743490787,0.9982
9,27,0.99865,0,0.8367835508583635,0.9982
9,28,0.9232,0,0.9592452342472884,0.99752
9,29,0.9232,0,0.9368541475267829,0.99752
9,30,0.9232,0,0.8504166511148761,0.99752
9,31,0.81775,0,1,0.99668
9,32,0.81775,0,1,0.99668
9,33,0.81775,0,1,0.99668
9,34,0.7732,0,1,0.99736
9,35,0.7732,0,1,0.99736
9,36,0.7732,0,1,0.99736
9,37,0.7732,0,1,0.99736
9,38,0.7732,0,1,0.99736
9,39,0.7732,0,1,0.99736
9,40,0.7732,0,1,0.99736
9,41,0.7732,0,1,0.99736
9,42,0.7732,0,0.966066586720947,0.99736
9,43,0.69865,0,1,0.99804
9,44,0.69865,0,1,0.99804
9,45,0.69865,0,1,0.99804
9,46,0.69865,0,1,0.99804
9,47,0.69865,0,0.9840252394106194,0.99804
9,48,0.69865,0,0.966066586720947,0.99804
9,49,0.69865,0,0.9198109655357936,0.99804
9,50,0.69865,0,0.9040731549057868,0.99804
