depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count,alpha_t,weak_contrib_ratio,collapse_proxy,avg_tau_mem,avg_delta_norm,memory_hit_rate
50,0.309245557,-0.003770862,0.000000000,0.000000000,0.000000000,0,1.000000000,175,0.015087598,0.544734359,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,175,"ConstraintPropagation:15|Cost:7|Performance:12|Refactor:64|Reliability:34|Structural:43",1.554172397,6,175,0.016213849,0.069418445,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.879549682,0.967939377,0.382879913,0.000000000,0.041369457,0.023920245,0.107512519,0.000000000,0.017260227,"false",global_robust,175,1,0.006431719,0.016213849,0.013757489,0.069418445,137025,60900,0,3,0.250000000,0.000000000,0.000000000,0.508671582,0.048194185,0.379486620
