depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count
1,0.495717257,-0.004282756,0.000000000,0.000000000,0.000000000,0,1.000000000,3,1.537959456,2.163959503,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,15,"ConstraintPropagation:2|Cost:1|Performance:1|Refactor:4|Reliability:3|Structural:4",1.656551123,6,3,787.687133789,1364.314208984,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.069622472,0.500000000,0.996079981,0.000000000,0.004445806,0.000000000,0.000000000,19.329538345,false,"global_robust",3,3,3.180288792,787.687133789,5.508421898,1364.314208984,27,12,2,3
2,0.491517872,-0.004199362,0.000000000,0.000000000,0.000000000,0,1.000000000,11,2.167450666,1.913071632,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,47,"ConstraintPropagation:6|Cost:3|Performance:3|Refactor:14|Reliability:9|Structural:12",1.639872432,6,11,1.602891207,3.566205502,0.788328588,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.070552342,0.792281032,0.996079981,0.014550000,0.009055723,0.207718983,0.000600000,19.329538345,false,"global_robust",11,0,0.392980427,1.602891207,0.933243394,3.566205502,495,220,0,4
3,0.487541527,-0.003976361,0.000000000,0.000000000,0.000000000,0,1.000000000,39,0.766173840,0.376997679,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,175,"ConstraintPropagation:16|Cost:11|Performance:11|Refactor:60|Reliability:33|Structural:44",1.595272303,6,39,31.284784317,152.409637451,0.856880903,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.049205728,0.941409469,0.996159971,0.014550000,0.049205728,0.058590513,0.000600000,19.329538345,false,"global_robust",39,0,0.178242013,31.284784317,0.499168485,152.409637451,6669,2964,0,4
4,0.483654082,-0.003887437,0.000000000,0.000000000,0.000000000,0,1.000000000,21,5.133687019,1.136964560,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,196,"ConstraintPropagation:18|Cost:11|Performance:12|Refactor:70|Reliability:36|Structural:49",1.577487350,6,21,58.570110321,180.967956543,0.897122324,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.977527738,0.996159971,0.029100001,0.000000000,0.022472266,0.000600000,19.329538345,false,"global_robust",21,1,0.407756925,58.570110321,0.536634922,180.967956543,1890,840,1,4
5,0.479801178,-0.003852896,0.000000000,0.000000000,0.000000000,0,1.000000000,16,1.201222539,1.591806769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,195,"ConstraintPropagation:18|Cost:10|Performance:12|Refactor:70|Reliability:36|Structural:49",1.570579171,6,16,15.234424591,24.157531738,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.899971426,0.000000000,0.984172046,0.996079981,0.022671429,0.000000000,0.015827972,0.000680000,19.329538345,false,"global_robust",16,1,0.363510489,15.234424591,0.479246676,24.157531738,1080,480,1,4
6,0.475996941,-0.003804249,0.000000000,0.000000000,0.000000000,0,1.000000000,10,2.180471420,1.485270619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,172,"ConstraintPropagation:15|Cost:9|Performance:11|Refactor:66|Reliability:33|Structural:38",1.560849905,6,10,200.831466675,285.744171143,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.984172046,0.995999992,0.029999999,0.000000000,0.015827972,0.000760000,19.329538345,false,"global_robust",10,1,0.992116034,200.831466675,1.714908957,285.744171143,405,180,1,4
7,0.472393125,-0.003603812,0.000000000,0.000000000,0.000000000,0,1.000000000,9,0.943619609,9.144021034,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,120,"ConstraintPropagation:8|Cost:6|Performance:7|Refactor:48|Reliability:26|Structural:25",1.520762444,6,9,177.480422974,249.246139526,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.911135733,0.000000000,0.984172046,0.995559990,0.033835713,0.000000000,0.015827972,0.000680000,19.329538345,false,"global_robust",9,1,2.023078442,177.480422974,3.361113310,249.246139526,324,144,1,4
8,0.468740255,-0.003652859,0.000000000,0.000000000,0.000000000,0,1.000000000,23,1.394855976,3.354992390,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,116,"ConstraintPropagation:8|Cost:6|Performance:7|Refactor:46|Reliability:24|Structural:25",1.530571699,6,23,46.769306183,200.828506470,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.911135733,0.000000000,0.984172046,0.995559990,0.033835713,0.000000000,0.015827972,0.000680000,19.329538345,false,"global_robust",23,1,0.106271975,46.769306183,0.356343269,200.828506470,2277,1012,1,4
9,0.465114534,-0.003625734,0.000000000,0.000000000,0.000000000,0,1.000000000,18,1.223251462,1.589348912,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,149,"ConstraintPropagation:11|Cost:7|Performance:9|Refactor:60|Reliability:31|Structural:31",1.525146842,6,18,40.856548309,173.339645386,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.984172046,0.995559990,0.024814285,0.000000000,0.015827972,0.000680000,19.329538345,false,"global_robust",18,1,0.067741595,40.856548309,0.287403256,173.339645386,1377,612,1,4
10,0.461837500,-0.003277033,0.000000000,0.000000000,0.000000000,0,1.000000000,28,0.442540556,1.372116685,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,131,"ConstraintPropagation:9|Cost:4|Performance:9|Refactor:60|Reliability:28|Structural:21",1.455406547,6,28,0.000001000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.987025380,0.995559990,0.024814285,0.000000000,0.012974623,0.000680000,19.329538345,true,"global_robust",28,1,0.000000000,0.000001000,0.000000000,0.000000000,3402,1512,1,4
11,0.458902627,-0.002934885,0.000000000,0.000000000,0.000000000,0,1.000000000,19,1.648251057,1.619295835,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,91,"ConstraintPropagation:4|Cost:3|Performance:4|Refactor:40|Reliability:27|Structural:13",1.386976957,6,19,24.631864548,65.684143066,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.987025380,0.995559990,0.024814285,0.000000000,0.012974623,0.000680000,19.329538345,false,"global_robust",19,1,0.164566055,24.631864548,0.369994193,65.684143066,1539,684,1,4
12,0.455316871,-0.003585753,0.000000000,0.000000000,0.000000000,0,1.000000000,27,1.836271286,1.549514055,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,147,"ConstraintPropagation:10|Cost:7|Performance:9|Refactor:60|Reliability:31|Structural:30",1.517150640,6,27,24.120306015,125.332778931,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.987025380,0.995559990,0.024814285,0.000000000,0.012974623,0.000680000,19.329538345,false,"global_robust",27,1,0.068341196,24.120306015,0.355111271,125.332778931,3159,1404,1,4
13,0.451849610,-0.003467268,0.000000000,0.000000000,0.000000000,0,1.000000000,27,1.810133934,1.446098447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,134,"ConstraintPropagation:8|Cost:6|Performance:8|Refactor:56|Reliability:30|Structural:26",1.493453622,6,27,2.827997684,13.074873924,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.987025380,0.995559990,0.024814285,0.000000000,0.012974623,0.000680000,19.329538345,false,"global_robust",27,1,0.093914464,2.827997684,0.441681564,13.074873924,3159,1404,1,4
14,0.448388427,-0.003461177,0.000000000,0.000000000,0.000000000,0,1.000000000,25,0.724037170,1.506314635,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,133,"ConstraintPropagation:8|Cost:6|Performance:8|Refactor:56|Reliability:30|Structural:25",1.492235303,6,25,0.431791246,2.158951283,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.987025380,0.995559990,0.024814285,0.000000000,0.012974623,0.000680000,19.329538345,false,"global_robust",25,1,0.011898683,0.431791246,0.059493419,2.158951283,2700,1200,1,4
15,0.444943488,-0.003444933,0.000000000,0.000000000,0.000000000,0,1.000000000,22,0.465826571,1.543532014,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,131,"ConstraintPropagation:8|Cost:6|Performance:8|Refactor:56|Reliability:30|Structural:23",1.488986611,6,22,18.961898804,88.939186096,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.987025380,0.995559990,0.024814285,0.000000000,0.012974623,0.000680000,19.329538345,false,"global_robust",22,1,0.053314243,18.961898804,0.250065953,88.939186096,2079,924,1,4
16,0.441512555,-0.003430917,0.000000000,0.000000000,0.000000000,0,1.000000000,25,0.860267282,1.407326818,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,136,"ConstraintPropagation:9|Cost:6|Performance:9|Refactor:60|Reliability:30|Structural:22",1.486183405,6,25,49.590950012,247.954742432,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.987025380,0.995559990,0.024814285,0.000000000,0.012974623,0.000680000,19.329538345,false,"global_robust",25,1,0.097553805,49.590950012,0.487769037,247.954742432,2700,1200,1,4
