depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count
1,0.495717257,-0.004282756,0.000000000,0.000000000,0.000000000,0,1.000000000,3,2.653203249,4.465853214,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,15,"ConstraintPropagation:2|Cost:1|Performance:1|Refactor:4|Reliability:3|Structural:4",1.656551123,6,3,756.368774414,1310.069091797,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.053740628,0.500000000,0.996079981,0.000000000,0.007852364,0.000000000,0.000000000,276.678527832,false,"global_robust",3,3,4.499999046,756.368774414,7.794227123,1310.069091797,27,12,2,3
2,0.491517872,-0.004199362,0.000000000,0.000000000,0.000000000,0,1.000000000,9,1.894662261,1.874802589,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,47,"ConstraintPropagation:6|Cost:3|Performance:3|Refactor:14|Reliability:9|Structural:12",1.639872432,6,9,104.989181519,314.967529297,0.288328648,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.045772675,0.554541171,0.996079981,0.014550000,0.040736776,0.284146607,0.000600000,276.678527832,false,"global_robust",9,0,0.159395441,104.989181519,0.478186339,314.967529297,324,144,0,4
3,0.487531245,-0.003986626,0.000000000,0.000000000,0.000000000,0,1.000000000,15,1.550978899,0.110878058,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,81,"ConstraintPropagation:8|Cost:5|Performance:5|Refactor:28|Reliability:15|Structural:20",1.597325206,6,15,181.940902710,339.470306396,0.356880933,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.808550358,0.996079981,0.014550000,0.000000000,0.191449657,0.000600000,276.678527832,false,"global_robust",15,1,1.058392286,181.940902710,2.647018433,339.470306396,945,420,1,4
4,0.483688086,-0.003843184,0.000000000,0.000000000,0.000000000,0,1.000000000,13,3.151498556,0.708555281,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,80,"ConstraintPropagation:7|Cost:4|Performance:5|Refactor:28|Reliability:15|Structural:21",1.568636775,6,13,153.183486938,248.663009644,0.393343389,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.870341301,0.996079981,0.029100001,0.000000000,0.129658714,0.000680000,276.678527832,false,"global_robust",13,1,1.424881935,153.183486938,3.853974342,248.663009644,702,312,1,4
5,0.479919136,-0.003768948,0.000000000,0.000000000,0.000000000,0,1.000000000,7,0.743433952,1.998584867,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,77,"ConstraintPropagation:7|Cost:3|Performance:5|Refactor:28|Reliability:15|Structural:19",1.553789616,6,7,175.685348511,127.616859436,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.913441658,0.996119976,0.029999999,0.000000000,0.086558364,0.000720000,276.678527832,false,"global_robust",7,1,1.031544209,175.685348511,0.810819030,127.616859436,189,84,1,4
6,0.476049244,-0.003869873,0.000000000,0.000000000,0.000000000,0,1.000000000,6,0.553674638,1.797640681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,65,"ConstraintPropagation:7|Cost:3|Performance:4|Refactor:24|Reliability:13|Structural:14",1.573974609,6,6,801.001647949,1223.041748047,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.899971426,0.000000000,0.935978651,0.996079981,0.032142859,0.000000000,0.064021371,0.000760000,276.678527832,false,"global_robust",6,1,1.428642631,801.001647949,2.046846151,1223.041748047,135,60,1,4
7,0.472127616,-0.003921624,0.000000000,0.000000000,0.000000000,0,1.000000000,7,0.921334565,1.695894480,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,73,"ConstraintPropagation:8|Cost:4|Performance:4|Refactor:26|Reliability:14|Structural:17",1.584324837,6,7,470.144622803,1154.891845703,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907750010,0.000000000,0.949076295,0.995480001,0.030449999,0.000000000,0.050923716,0.001200000,276.678527832,false,"global_robust",7,1,1.585494161,470.144622803,2.883215904,1154.891845703,189,84,1,4
8,0.468245953,-0.003881677,0.000000000,0.000000000,0.000000000,0,1.000000000,7,2.056414127,1.629372120,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,71,"ConstraintPropagation:7|Cost:4|Performance:4|Refactor:26|Reliability:14|Structural:16",1.576335430,6,7,596.731750488,1032.071533203,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.911135733,0.000000000,0.959709346,0.995480001,0.034814287,0.000000000,0.040290639,0.001280000,276.678527832,false,"global_robust",7,1,2.271518469,596.731750488,3.550167799,1032.071533203,189,84,1,4
9,0.464492530,-0.003753411,0.000000000,0.000000000,0.000000000,0,1.000000000,9,4.308735847,1.430934906,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:4|Performance:4|Refactor:26|Reliability:14|Structural:16",1.550682187,6,9,133.679794312,202.499603271,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.916042864,0.000000000,0.961942613,0.994960010,0.038742859,0.000000000,0.038057413,0.001200000,276.678527832,false,"global_robust",9,1,0.687455475,133.679794312,1.042706490,202.499603271,324,144,1,4
10,0.460676521,-0.003816016,0.000000000,0.000000000,0.000000000,0,1.000000000,8,2.099877596,1.412732005,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,71,"ConstraintPropagation:6|Cost:4|Performance:4|Refactor:26|Reliability:14|Structural:17",1.563203096,6,8,123.406326294,176.802520752,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.967622340,0.994880021,0.026335714,0.000000000,0.032377634,0.001200000,276.678527832,false,"global_robust",8,1,0.734365940,123.406326294,0.846928596,176.802520752,252,112,1,4
