depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count
1,0.495717257,-0.004282756,0.000000000,0.000000000,0.000000000,0,1.000000000,3,1.468770146,2.076587439,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,15,"ConstraintPropagation:2|Cost:1|Performance:1|Refactor:4|Reliability:3|Structural:4",1.656551123,6,3,461.868530273,799.979797363,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.036828022,0.500000000,0.996079981,0.000000000,0.007154640,0.000000000,0.000000000,24.303527832,false,"global_robust",3,3,3.086349726,461.868530273,5.345714569,799.979797363,27,12,2,3
2,0.491517872,-0.004199362,0.000000000,0.000000000,0.000000000,0,1.000000000,10,1.815796614,2.091494560,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,47,"ConstraintPropagation:6|Cost:3|Performance:3|Refactor:14|Reliability:9|Structural:12",1.639872432,6,10,1.790557027,3.774823427,0.788328588,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.034336179,0.592262328,0.996079981,0.014550000,0.014069583,0.274745166,0.000600000,24.303527832,false,"global_robust",10,0,0.605013788,1.790557027,1.483419657,3.774823427,405,180,0,4
3,0.487546504,-0.003971369,0.000000000,0.000000000,0.000000000,0,1.000000000,22,3.327385187,1.339173675,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,158,"ConstraintPropagation:14|Cost:10|Performance:10|Refactor:54|Reliability:30|Structural:40",1.594273925,6,22,27.888452530,71.844039917,0.320016921,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.019955382,0.829778790,0.996420026,0.014550000,0.019955382,0.170221180,0.000340000,24.303527832,false,"global_robust",22,0,0.170537293,27.888452530,0.441730738,71.844039917,2079,924,0,4
4,0.483675748,-0.003870751,0.000000000,0.000000000,0.000000000,0,1.000000000,11,6.868114471,0.900173604,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,194,"ConstraintPropagation:17|Cost:11|Performance:12|Refactor:70|Reliability:36|Structural:48",1.574150205,6,11,121.799163818,322.487030029,0.377176672,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.918430746,0.996159971,0.028650001,0.000000000,0.081569262,0.000600000,24.303527832,false,"global_robust",11,1,0.336680204,121.799163818,0.577129900,322.487030029,495,220,1,4
5,0.480000138,-0.003675621,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.782181084,1.782660842,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,164,"ConstraintPropagation:13|Cost:6|Performance:11|Refactor:62|Reliability:33|Structural:39",1.535124183,6,13,43.074600220,123.337829590,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.954612195,0.996680021,0.029100001,0.000000000,0.045387808,0.000680000,24.303527832,false,"global_robust",13,1,0.336378664,43.074600220,0.643737018,123.337829590,702,312,1,4
6,0.476441681,-0.003558453,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.659197390,1.767963767,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,129,"ConstraintPropagation:10|Cost:5|Performance:9|Refactor:54|Reliability:29|Structural:22",1.511690617,6,13,34.629055023,124.006767273,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.899971426,0.000000000,0.952027380,0.996760011,0.032592855,0.000000000,0.047972620,0.000680000,24.303527832,false,"global_robust",13,1,0.067641608,34.629055023,0.162674621,124.006767273,702,312,1,4
7,0.473054856,-0.003386833,0.000000000,0.000000000,0.000000000,0,1.000000000,16,0.577837706,1.112124920,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,126,"ConstraintPropagation:11|Cost:4|Performance:8|Refactor:56|Reliability:28|Structural:19",1.477366686,6,16,2.083099604,6.708000183,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.949070156,0.996760011,0.029999999,0.000000000,0.050929867,0.001200000,24.303527832,false,"global_robust",16,1,0.109820478,2.083099604,0.177951068,6.708000183,1080,480,1,4
8,0.469471127,-0.003583742,0.000000000,0.000000000,0.000000000,0,1.000000000,16,1.628283978,1.767214298,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,143,"ConstraintPropagation:14|Cost:5|Performance:9|Refactor:60|Reliability:29|Structural:26",1.516748309,6,16,24.926652908,88.114913940,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907750010,0.000000000,0.951821387,0.996760011,0.030449999,0.000000000,0.048178617,0.001280000,24.303527832,false,"global_robust",16,1,0.244582102,24.926652908,0.580889404,88.114913940,1080,480,1,4
9,0.466065049,-0.003406061,0.000000000,0.000000000,0.000000000,0,1.000000000,22,0.196167201,1.617705584,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,149,"ConstraintPropagation:15|Cost:4|Performance:11|Refactor:68|Reliability:28|Structural:23",1.481212139,6,22,10.272298813,41.955528259,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.911135733,0.000000000,0.953337133,0.996760011,0.034814287,0.000000000,0.046662878,0.001360000,24.303527832,false,"global_robust",22,1,0.221676633,10.272298813,0.554319561,41.955528259,2079,924,1,4
10,0.462518930,-0.003546135,0.000000000,0.000000000,0.000000000,0,1.000000000,14,2.952128172,1.535145879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,133,"ConstraintPropagation:12|Cost:5|Performance:8|Refactor:56|Reliability:29|Structural:23",1.509227037,6,14,25.286945343,83.363754272,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",14,1,0.301177055,25.286945343,0.653637409,83.363754272,819,364,1,4
11,0.458867937,-0.003650970,0.000000000,0.000000000,0.000000000,0,1.000000000,24,2.680233479,1.507838845,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,156,"ConstraintPropagation:13|Cost:7|Performance:10|Refactor:64|Reliability:31|Structural:31",1.530193925,6,24,17.054790497,71.402549744,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",24,1,0.246937782,17.054790497,0.578322709,71.402549744,2484,1104,1,4
12,0.455276817,-0.003591127,0.000000000,0.000000000,0.000000000,0,1.000000000,17,1.600336790,1.648744106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,144,"ConstraintPropagation:12|Cost:6|Performance:9|Refactor:60|Reliability:30|Structural:27",1.518225431,6,17,25.688529968,65.570190430,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",17,1,0.257101178,25.688529968,0.579680145,65.570190430,1224,544,1,4
13,0.451657832,-0.003619002,0.000000000,0.000000000,0.000000000,0,1.000000000,23,2.614576101,1.670068979,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,155,"ConstraintPropagation:12|Cost:7|Performance:10|Refactor:64|Reliability:31|Structural:31",1.523800492,6,23,16.350479126,65.258232117,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",23,1,0.266077012,16.350479126,0.613269210,65.258232117,2277,1012,1,4
14,0.448186278,-0.003471551,0.000000000,0.000000000,0.000000000,0,1.000000000,16,1.370703220,1.445077062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,131,"ConstraintPropagation:10|Cost:5|Performance:8|Refactor:56|Reliability:29|Structural:23",1.494310141,6,16,13.363536835,43.708808899,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",16,1,0.196726486,13.363536835,0.538390219,43.708808899,1080,480,1,4
15,0.444602132,-0.003584121,0.000000000,0.000000000,0.000000000,0,1.000000000,19,1.980478168,1.523692131,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,154,"ConstraintPropagation:11|Cost:7|Performance:10|Refactor:64|Reliability:31|Structural:31",1.516824126,6,19,13.165166855,42.692031860,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",19,1,0.305846989,13.165166855,0.647867322,42.692031860,1539,684,1,4
16,0.441477060,-0.003125079,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.490307868,11.362888336,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,119,"ConstraintPropagation:8|Cost:3|Performance:8|Refactor:56|Reliability:27|Structural:17",1.425015807,6,13,18.036968231,52.354961395,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",13,1,0.547739923,18.036968231,1.367132425,52.354961395,702,312,1,4
17,0.438232332,-0.003244722,0.000000000,0.000000000,0.000000000,0,1.000000000,23,0.096466549,1.510194659,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,129,"ConstraintPropagation:9|Cost:4|Performance:9|Refactor:60|Reliability:28|Structural:19",1.448944449,6,23,5.518139362,26.464061737,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",23,1,0.025541300,5.518139362,0.122491777,26.464061737,2277,1012,1,4
18,0.435181648,-0.003050691,0.000000000,0.000000000,0.000000000,0,1.000000000,15,0.102331422,4.400712967,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,110,"ConstraintPropagation:7|Cost:3|Performance:7|Refactor:52|Reliability:27|Structural:14",1.410138130,6,15,38.868541718,76.609344482,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",15,1,0.392173082,38.868541718,0.924616754,76.609344482,945,420,1,4
19,0.431829333,-0.003352330,0.000000000,0.000000000,0.000000000,0,1.000000000,21,0.216938183,1.407773018,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,133,"ConstraintPropagation:9|Cost:5|Performance:9|Refactor:60|Reliability:29|Structural:21",1.470466018,6,21,6.336778641,22.554506302,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",21,1,0.154114231,6.336778641,0.596294284,22.554506302,1890,840,1,4
20,0.428660303,-0.003169016,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.058552340,5.428841591,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,113,"ConstraintPropagation:7|Cost:4|Performance:7|Refactor:52|Reliability:28|Structural:15",1.433803082,6,14,17.901475906,35.769237518,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",14,1,0.322419256,17.901475906,0.729017973,35.769237518,819,364,1,4
21,0.425159007,-0.003501304,0.000000000,0.000000000,0.000000000,0,1.000000000,18,0.381311744,1.533197165,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,146,"ConstraintPropagation:10|Cost:7|Performance:10|Refactor:64|Reliability:31|Structural:24",1.500260830,6,18,25.402826309,64.366294861,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923200011,0.000000000,0.954812109,0.996680021,0.039122727,0.000000000,0.045187902,0.001440000,24.303527832,false,"global_robust",18,1,0.299886674,25.402826309,0.613500595,64.366294861,1377,612,1,4
