depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count
1,0.495717257,-0.004282756,0.000000000,0.000000000,0.000000000,0,1.000000000,3,0.729593337,1.758598328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,15,"ConstraintPropagation:2|Cost:1|Performance:1|Refactor:4|Reliability:3|Structural:4",1.656551123,6,3,689.934448242,1195.001464844,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.057333432,0.500000000,0.996079981,0.000000000,0.010996372,0.000000000,0.000000000,234.556365967,false,"global_robust",3,3,1.946188927,689.934448242,3.370898008,1195.001464844,27,12,2,3
2,0.491517872,-0.004199362,0.000000000,0.000000000,0.000000000,0,1.000000000,7,1.777356386,2.181925297,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,47,"ConstraintPropagation:6|Cost:3|Performance:3|Refactor:14|Reliability:9|Structural:12",1.639872432,6,7,269.971343994,461.063842773,0.788328350,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.039814688,0.500000000,0.996079981,0.014550000,0.039814688,0.290613085,0.000600000,234.556365967,false,"global_robust",7,0,0.429359943,269.971343994,0.733271718,461.063842773,189,84,0,4
3,0.487579793,-0.003938078,0.000000000,0.000000000,0.000000000,0,1.000000000,13,6.570824623,1.623845816,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,80,"ConstraintPropagation:7|Cost:5|Performance:5|Refactor:28|Reliability:15|Structural:20",1.587615728,6,13,298.391357422,562.594055176,0.841596842,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.000000000,0.782467484,0.996079981,0.014550000,0.000000000,0.217532501,0.000680000,234.556365967,false,"global_robust",13,1,2.162016630,298.391357422,5.672044754,562.594055176,702,312,1,4
4,0.483736634,-0.003843184,0.000000000,0.000000000,0.000000000,0,1.000000000,15,2.750753164,0.672784805,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,80,"ConstraintPropagation:7|Cost:4|Performance:5|Refactor:28|Reliability:15|Structural:21",1.568636775,6,15,132.363174438,197.928131104,0.878392756,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.000000000,0.843095481,0.996079981,0.014550000,0.000000000,0.156904504,0.000680000,234.556365967,false,"global_robust",15,1,1.492270470,132.363174438,3.616232634,197.928131104,945,420,1,4
5,0.479967684,-0.003768948,0.000000000,0.000000000,0.000000000,0,1.000000000,3,0.343840748,1.833079815,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,77,"ConstraintPropagation:7|Cost:3|Performance:5|Refactor:28|Reliability:15|Structural:19",1.553789616,6,3,697.874511719,782.707824707,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.884365976,0.996079981,0.028650001,0.000000000,0.115634017,0.000680000,234.556365967,false,"global_robust",3,1,2.197496653,697.874511719,0.766369343,782.707824707,27,12,1,4
6,0.476323277,-0.003644392,0.000000000,0.000000000,0.000000000,0,1.000000000,6,2.888084173,0.965766132,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,30,"ConstraintPropagation:3|Cost:1|Performance:2|Refactor:12|Reliability:7|Structural:5",1.528878331,6,6,156.404647827,227.784637451,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.897306323,0.996079981,0.029100001,0.000000000,0.102693699,0.000680000,234.556365967,false,"global_robust",6,1,1.114498615,156.404647827,1.437617660,227.784637451,135,60,1,4
7,0.472546339,-0.003776942,0.000000000,0.000000000,0.000000000,0,1.000000000,7,2.739199162,1.993428588,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,66,"ConstraintPropagation:7|Cost:3|Performance:4|Refactor:26|Reliability:13|Structural:13",1.555388451,6,7,231.627685547,202.012634277,0.999999881,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.897306323,0.996079981,0.031150000,0.000000000,0.102693699,0.001200000,234.556365967,false,"global_robust",7,1,0.733861506,231.627685547,0.501358867,202.012634277,189,84,1,4
8,0.468824834,-0.003721514,0.000000000,0.000000000,0.000000000,0,1.000000000,5,3.131516695,1.930328488,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,66,"ConstraintPropagation:6|Cost:3|Performance:4|Refactor:26|Reliability:13|Structural:14",1.544302821,6,5,354.004180908,20.482294083,0.999999881,0.000000000,0.000000000,0.000000000,0.000000000,0.899971426,0.000000000,0.908681750,0.996079981,0.037221428,0.000000000,0.075444266,0.001280000,234.556365967,false,"global_robust",5,1,1.101184130,354.004180908,0.173111320,20.482294083,90,40,1,4
9,0.465106010,-0.003718801,0.000000000,0.000000000,0.000000000,0,1.000000000,7,4.379760742,1.598691106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,65,"ConstraintPropagation:6|Cost:3|Performance:4|Refactor:26|Reliability:13|Structural:13",1.543760180,6,7,173.798767090,163.156814575,0.999999881,0.000000000,0.000000000,0.000000000,0.000000000,0.911135733,0.000000000,0.913064539,0.995779991,0.037050001,0.000000000,0.069407277,0.001500000,234.556365967,false,"global_robust",7,1,0.585511148,173.798767090,0.549299002,163.156814575,189,84,1,4
10,0.461387217,-0.003718801,0.000000000,0.000000000,0.000000000,0,1.000000000,6,4.285852432,1.692945480,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,65,"ConstraintPropagation:6|Cost:3|Performance:4|Refactor:26|Reliability:13|Structural:13",1.543760180,6,6,230.467147827,180.674423218,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.922445893,0.995480001,0.033385713,0.000000000,0.061474074,0.001280000,234.556365967,false,"global_robust",6,1,0.694035769,230.467147827,0.540265977,180.674423218,135,60,1,4
11,0.457740247,-0.003646962,0.000000000,0.000000000,0.000000000,0,1.000000000,6,2.247477055,1.661509871,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,64,"ConstraintPropagation:5|Cost:3|Performance:4|Refactor:26|Reliability:13|Structural:13",1.529392481,6,6,260.911132812,201.137741089,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.932114303,0.000000000,0.922445893,0.995480001,0.033385713,0.000000000,0.061474074,0.001280000,234.556365967,false,"global_robust",6,1,0.854630232,260.911132812,0.559975445,201.137741089,135,60,1,4
